Fuel_consumption,Accelerator_Pedal_value,Throttle_position_signal,Short_Term_Fuel_Trim_Bank1,Intake_air_pressure,Filtered_Accelerator_Pedal_value,Absolute_throttle_position,Engine_soacking_time,Inhibition_of_engine_fuel_cut_off,Engine_in_fuel_cut_off,Fuel_Pressure,Long_Term_Fuel_Trim_Bank1,Engine_speed,Engine_torque_after_correction,Torque_of_friction,Flywheel_torque_(after_torque_interventions),Current_spark_timing,Engine_coolant_temperature,Engine_Idel_Target_Speed,Engine_torque,Calculated_LOAD_value,Minimum_indicated_engine_torque,Maximum_indicated_engine_torque,Flywheel_torque,Torque_scaling_factor(standardization),Standard_Torque_Ratio,Requested_spark_retard_angle_from_TCU,TCU_requests_engine_torque_limit_(ETL),TCU_requested_engine_RPM_increase,Target_engine_speed_used_in_lock-up_module,Glow_plug_control_request,Activation_of_Air_compressor,Torque_converter_speed,Current_Gear,Transmission_oil_temperature,Wheel_velocity_front_left-hand,Wheel_velocity_rear_right-hand,Wheel_velocity_front_right-hand,Wheel_velocity_rear_left-hand,Torque_converter_turbine_speed_-_Unfiltered,Clutch_operation_acknowledge,Converter_clutch,Gear_Selection,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON/OFF,Master_cylinder_pressure,Calculated_road_gradient,Acceleration_speed_-_Lateral,Steering_wheel_speed,Steering_wheel_angle,Trip,Time(s),Driver
268.8,0,6.6,-2.3,36,0,14.1,8,0,0,0,2.3,969,12.1,14.8,-6.6,1.9,84,970,12.1,26.7,2.3,60.2,-6.2,230,1,15,508,0,3040,0,1,1025,3,88,16.9,16.1,16.1,16.9,1025.5,1,0,5,16,-0.2,1,1.1,-2,-0.5,4,8.9,1,1136,F
281.6,0,6.6,-0.8,36,0,14.5,8,0,0,0,2.3,976,12.1,14.5,-6.4,2.6,84,970,12.1,26.3,2.3,60.2,-6.3,230,1,15,508,0,3040,0,1,1033,3,88,17,16.1,16.1,17,1033.8,1,0,5,16,-0.2,1,1,-1.5,-0.6,0,8.7,1,1137,F
332.8,0.8,7.1,0,38,0,14.9,8,0,0,0,2.3,1080,16.8,14.5,11.7,18.8,84,980,16.8,27.8,2.3,61.7,11.8,230,1,15,508,0,3040,0,1,1049.8,3,88,17.3,16.1,16.1,17.1,1050.5,1,0,5,16,-0.1,1,1,-1.5,-0.6,0,7.7,1,1138,F
422.4,3.9,8,-0.8,43,0,15.3,8,0,0,0,2.3,1183,20.3,14.5,14.2,27.8,84,990,20.3,31,2.3,63.7,14.2,230,1,15,508,0,3040,0,1,1090,3,88,18,17.2,17.4,17.9,1091,1,0,5,17,0,1,1,-1.5,-0.6,0,7.3,1,1139,F
115.2,0.4,7.5,0,45,0,15.7,8,0,0,0,2.3,1299,19.5,14.5,5.2,25.1,84,1050,19.1,31,2.3,66,5.6,230,1,15,508,0,3040,0,1,1213,3,88,19.3,18.4,18.5,19.1,1214,1,0,5,19,0,1,1,-1.5,-0.6,0,9.2,1,1140,F
332.8,0,6.6,2.3,35,0,14.5,8,0,0,0,2.3,1178,12.9,14.5,-6.8,9.8,84,1070,12.9,23.9,2.3,64.1,-6.9,230,1,15,508,0,3040,0,1,1222.8,3,88,20.3,20,20,20.1,1223.5,1,0,5,19,-0.2,1,1,-1.5,-0.5,0,9.1,1,1141,F
294.4,0,6.6,3.9,32,0,14.5,8,0,0,0,2.3,1095,10.9,14.5,-9.9,4.9,84,1080,10.9,22.4,2.3,62.5,-9.5,230,1,15,508,0,3040,0,1,1225.5,3,88,20.3,20,20,20.1,1225.8,1,0,5,19,-0.3,1,1,-1.5,-0.6,4,4,1,1142,F
281.6,0,6.6,5.5,32,0,14.5,8,0,0,0,2.3,1083,10.5,14.5,-8.6,4.5,84,1080,10.5,22,2.3,62.1,-8.3,230,1,15,508,0,3040,0,1,1217,3,88,20.1,20,20,20,1217.5,1,0,5,19,-0.3,1,1,-1,-0.6,0,4,1,1143,F
294.4,0,6.6,6.3,32,0,14.1,8,0,0,0,2.3,1083,10.5,14.5,-9.9,3.4,84,1080,10.2,22.4,2.3,62.1,-9.5,230,1,15,508,0,3040,0,1,1215.3,3,88,20.1,19.9,20,20,1215.8,1,0,5,19,-0.3,1,1,-1.5,-0.6,0,6.2,1,1144,F
294.4,0,6.6,5.5,32,0,14.5,8,0,0,0,2.3,1073,10.9,14.5,-10.3,3.8,84,1070,10.9,22.7,2.3,62.1,-10.1,230,1,15,508,0,3040,0,1,1213.8,3,88,20,19.7,20,20,1214,1,0,5,19,-0.3,2,1.5,-1.5,-0.6,0,6.1,1,1145,F
294.4,0,6.6,4.7,33,0,14.5,8,0,0,0,2.3,1070,10.9,14.8,-9.6,3.8,84,1060,10.9,23.1,2.3,62.1,-9.9,230,1,15,508,0,3040,0,1,1189,3,88,19.6,18.3,18.5,19.5,1189,1,0,5,18,-0.5,2,3.3,-1.5,-0.6,0,6.1,1,1146,F
294.4,0,6.6,3.1,33,0,14.5,8,0,0,0,2.3,1045,11.3,15.2,-5.7,3.8,84,1050,11.7,23.9,2.3,61.7,-5.7,230,1,15,508,0,3040,0,1,1114,3,88,18.4,17.6,17.6,18.3,1113.3,1,0,5,17,-0.8,2,7.3,-1.5,-0.6,0,5.8,1,1147,F
320,0,7.1,-0.8,38,0,14.9,8,0,0,0,2.3,978,14.5,14.8,4,4.9,84,1000,14.5,29,2.3,60.5,4.1,230,1,15,508,0,3040,0,1,929.8,3,88,15.3,14.5,14.5,15.1,928,1,0,5,14,-1.3,2,11.9,-1.5,-0.6,0,6.5,1,1148,F
371.2,0,7.1,-3.9,47,0,14.9,8,0,0,0,2.3,890,17.2,14.5,5.3,1.9,84,910,17.6,37.6,2,57.8,5.9,230,1,15,508,0,3040,0,1,779,3,88,12.9,12,12.1,12.8,778.8,1,0,5,12,-0.6,2,5,-1,-0.6,0,6.2,1,1149,F
371.2,0,7.1,-3.9,50,0,14.9,8,0,0,0,2.3,838,17.6,14.8,6.8,-0.4,85,850,17.6,40.4,2,56.3,6.6,230,1,15,508,0,3040,0,1,709.5,3,88,11.6,10.7,10.7,11.6,709.3,1,0,5,11,-0.6,2,4.9,-0.5,-0.6,0,6.5,1,1150,F
371.2,0,7.1,-4.7,52,0,14.9,8,0,0,0,2.3,833,18.4,14.5,8.4,-1.5,85,830,18.4,42,2,56.3,8.5,230,1,15,508,0,3040,0,1,640,3,88,10.5,10,10,10.4,639.8,1,0,5,10,-0.5,2,4.8,0,-0.6,0,9.8,1,1151,F
358.4,0,7.1,-5.5,52,0,14.9,8,0,0,0,2.3,828,18.4,14.5,9.1,-1.9,85,820,18.4,42.4,2,56.3,9,230,1,15,508,0,3040,0,1,622.3,3,88,10.3,10,10,10.1,623,1,0,5,10,0,1,1.1,0,-0.6,4,16.4,1,1152,F
358.4,0,7.1,-4.7,51,0,14.9,8,0,0,0,2.3,831,17.6,14.5,6.2,-2.3,85,830,17.6,41.6,2,56.3,6.6,230,1,15,508,0,3040,0,1,666.8,3,88,10.9,10.1,10.1,10.9,667.8,1,0,5,10,0,1,1.1,0,-0.6,0,18.4,1,1153,F
345.6,0,7.1,-3.9,50,0,14.5,8,0,0,0,2.3,826,17.2,14.5,3.3,-0.8,85,830,17.2,40,2,56.3,4.4,230,1,15,508,0,3040,0,1,710.3,3,88,11.6,10.4,10.7,11.6,711.3,1,0,5,11,0,2,1.4,0,-0.6,0,12.7,1,1154,F
358.4,0,7.1,-2.3,49,0,14.9,8,0,0,0,2.3,831,17.2,14.5,5.2,-0.8,85,830,17.2,39.6,2,56.3,5.2,230,1,15,508,0,3040,0,1,727.8,3,88,12,11.8,12,11.9,728.3,1,0,5,11,-0.2,2,3.1,0,-0.7,4,5.7,1,1155,F
358.4,0,7.1,-2.3,49,0,14.9,8,0,0,0,2.3,831,17.6,14.8,6.5,0,85,840,17.6,40,2,56.3,6.5,230,1,15,508,0,3040,0,1,715.5,3,88,11.8,10.3,10.4,11.8,716,1,0,5,11,-0.3,2,2.9,0,-0.7,0,2,1,1156,F
358.4,0,7.1,-3.1,50,0,14.9,8,0,0,0,2.3,841,17.2,14.8,3,-1.9,85,840,17.2,40.4,2,56.6,3.4,230,1,15,508,0,3040,0,1,738.3,3,88,12.1,11.6,11.9,12.1,739,1,0,5,11,-0.1,1,1.1,0,-0.7,0,0.2,1,1157,F
332.8,0,7.1,-3.1,48,0,14.5,8,0,0,0,2.3,844,15.6,14.5,0.8,-1.9,85,840,15.6,38,2,56.6,1.3,230,1,15,508,0,3040,0,1,782,3,88,12.9,12.1,12.1,12.9,782.8,1,0,5,12,-0.1,2,1.3,0,-0.7,0,0.2,1,1158,F
307.2,0,7.1,-4.7,45,0,14.5,8,0,0,0,2.3,853,15.2,14.8,0.4,-0.8,85,850,15.6,36.1,2,57,0.5,230,1,15,508,0,3040,0,1,811,3,88,13.4,12.1,12.1,13.3,811.8,1,0,5,12,-0.2,2,1.3,0,-0.7,0,0.5,1,1159,F
320,0,7.1,-4.7,45,0,14.5,8,0,0,0,2.3,870,14.8,15.2,-0.7,-1.1,85,860,15.2,35.7,2,57.4,-0.8,230,1,15,508,0,3040,0,1,834.5,3,88,13.8,12.3,12.4,13.6,835.3,1,0,5,13,-0.1,1,1.1,0,-0.6,0,1.8,1,1160,F
371.2,0.8,8,-4.7,46,0,14.9,8,0,0,0,2.3,969,19.9,14.5,20,13.1,85,880,19.9,36.1,2,59.4,20,230,1,15,508,0,3040,0,1,867.8,3,88,14.3,14,14,14.3,869,1,0,5,13,0,1,1.1,0,-0.5,4,7.1,1,1161,F
435.2,4.3,8.5,-4.7,48,0,15.7,8,0,0,0,2.3,1084,23.4,13.7,25.9,22.1,85,900,23.4,37.6,2.3,61.7,26,230,1,15,508,0,3040,0,1,934.8,3,88,15.4,14.3,14.4,15.4,936.3,1,0,5,14,0.1,1,1.1,0,-0.5,0,7.3,1,1162,F
537.6,7,9.4,-6.3,54,0,16.9,8,0,0,0,2.3,1213,26.6,13.7,29.8,25.1,85,940,26.6,41.6,2.3,64.1,29.8,230,1,15,508,0,3040,0,1,1019.3,3,88,16.8,16,16.1,16.8,1020.5,1,0,5,16,0.1,1,1.1,-1,-0.4,0,11.5,1,1163,F
576,6.2,9.9,-3.1,54,0,16.9,8,0,0,0,2.3,1290,26.2,13.3,22.2,28.1,85,990,26.2,40.4,2.3,65.6,22,230,1,15,508,0,3040,0,1,1114.5,3,88,18.4,17.6,17.7,18.3,1115.8,1,0,5,17,0.1,1,1.1,-1,-0.3,0,9.4,1,1164,F
422.4,0,7.1,0,43,0,14.9,8,0,0,0,2.3,1192,16.4,13.7,-2,7.1,85,1040,16,31,2.3,64.1,-2.2,230,1,15,508,0,3040,0,1,1174.3,3,88,19.5,18.1,18.1,19.4,1174.8,1,0,5,18,-0.2,2,2.2,-1,-0.2,0,3.6,1,1165,F
307.2,0,7.1,0.8,37,0,14.5,8,0,0,0,2.3,1048,13.3,14.5,-2.9,4.1,85,1030,13.3,26.7,2.3,61.7,-3,230,1,15,508,0,3040,0,1,1082,3,88,17.9,17.1,17.1,17.8,1080.5,1,0,5,16,-1.2,2,10.5,-1,-0.2,4,1.8,1,1166,F
332.8,0,7.1,0.8,40,0,14.9,8,0,0,0,2.3,965,14.5,14.5,-1,3,86,970,14.8,30.6,2.3,59.8,-0.5,230,1,15,508,0,3040,0,1,943.5,3,88,15.6,14.1,14.3,15.5,943.5,1,0,5,15,-0.4,2,2,-1,-0.2,0,1.7,1,1167,F
320,0,7.1,0.8,40,0,14.5,8,0,0,0,2.3,954,13.7,14.5,-2.9,0,86,940,13.7,31,2.3,59.8,-3,230,1,15,508,0,3040,0,1,950.5,3,88,15.8,14.2,14.2,15.6,951.3,1,0,5,15,-0.2,1,1,-0.5,-0.1,0,-0.2,1,1168,F
307.2,0,7.1,0,39,0,14.5,8,0,0,0,2.3,947,13.3,14.5,-2,1.1,86,940,13.3,29.4,2.3,59.4,-1.9,230,1,15,508,0,3040,0,1,975.8,3,88,16.1,15.7,15.8,16,976.5,1,0,5,15,-0.2,2,1.2,-0.5,-0.1,0,-0.5,1,1169,F
307.2,0,7.1,0,39,0,14.5,8,0,0,0,2.3,946,13.7,14.8,-2.4,1.9,86,950,13.7,30.2,2.3,59.4,-2.3,230,1,15,508,0,3040,0,1,981,3,88,16.1,15.9,16,16.1,981.5,1,0,5,15,-0.4,2,3.7,-1.5,0,8,8,1,1170,F
51.2,0,7.1,0,41,0,14.5,8,0,0,0,2.3,918,14.1,15.2,-1.5,0,86,910,14.5,31.8,2.3,58.6,-1.5,230,1,15,508,0,3040,0,1,901.8,3,88,15,14.1,14.1,15,902,1,0,5,14,-0.2,2,1.2,-1,-0.1,4,-8.9,1,1171,F
320,0,7.1,0.8,41,0,14.5,8,0,0,0,2.3,911,14.1,15.2,-2.5,0,85,910,14.1,32.2,2,58.6,-2.1,230,1,15,508,0,3040,0,1,911.5,3,88,15.1,14.1,14.1,15,912,1,0,5,14,-0.2,2,1.2,-0.5,0.1,8,6.9,1,1172,F
320,0,7.1,0.8,41,0,14.9,8,0,0,0,2.3,918,14.1,15.2,-2.4,0.4,85,910,14.1,31.8,2.3,58.6,-2.1,230,1,15,508,0,3040,0,1,921.8,3,88,15.3,14.1,14.1,15.1,922.3,1,0,5,14,-0.2,2,0.9,0,0.2,8,9.1,1,1173,F
320,0,7.1,0.8,40,0,14.5,8,0,0,0,2.3,929,13.7,14.8,-4.2,0,85,920,13.7,31,2.3,59,-3.8,230,1,15,508,0,3040,0,1,929.8,3,88,15.4,14.1,14.1,15.3,930.5,1,0,5,14,-0.2,1,1,0,0.1,8,3.1,1,1174,F
307.2,0,6.6,0,39,0,14.5,8,0,0,0,2.3,930,13.3,14.5,-4.4,0.8,85,920,13.3,29.4,2.3,59.4,-4,230,1,15,508,0,3040,0,1,939,3,88,15.5,14.1,14.1,15.5,939.5,1,0,5,14,-0.2,2,1.1,-0.5,0.1,0,-2.1,1,1175,F
307.2,0,7.1,-0.8,39,0,14.5,8,0,0,0,2.3,928,13.3,14.5,-4.8,0.8,85,930,13.3,30.2,2,59,-4.5,230,1,15,508,0,3040,0,1,943.3,3,88,15.6,14.1,14.1,15.5,943.8,1,0,5,15,-0.2,1,1.3,-1,0.1,0,0,1,1176,F
294.4,0,6.6,-0.8,38,0,14.5,8,0,0,0,2.3,928,13.3,14.5,-2.7,1.1,85,930,13.3,29.4,2.3,59,-2.6,230,1,15,508,0,3040,0,1,949,3,88,15.6,14.1,14.1,15.6,949.5,1,0,5,15,-0.2,2,1.7,-1,0.1,0,7,1,1177,F
307.2,0,7.1,-0.8,41,0,14.9,8,0,0,0,2.3,907,14.8,14.5,5.5,3.4,85,920,14.8,32.2,2,58.6,5.8,230,1,15,508,0,3040,0,1,876.3,3,88,14.4,13.4,13.4,14.3,875.3,1,0,5,13,-1,2,8.7,-1,0.2,8,5.3,1,1178,F
371.2,0,7.1,0,48,0,14.9,8,0,0,0,2.3,868,17.6,14.8,4.3,0.8,85,880,17.6,39.2,2,57.4,4.4,230,1,15,508,0,3040,0,1,776.3,3,88,12.9,12,12,12.8,776.8,1,0,5,12,-0.3,1,2.2,-0.5,0.1,8,-4.7,1,1179,F
345.6,0,7.1,-0.8,47,0,14.5,8,0,0,0,2.3,861,15.6,14.5,0.2,-2.3,85,850,15.6,38,2,57,0.7,230,1,15,508,0,3040,0,1,806.8,3,88,13.4,12.1,12.1,13.3,807.8,1,0,5,12,-0.1,1,1.1,0,0.1,0,-4,1,1180,F
320,0,7.1,-2.3,44,0,14.5,8,0,0,0,2.3,873,14.5,14.5,-0.3,-0.4,85,860,14.5,34.9,2,57.4,0.2,230,1,15,508,0,3040,0,1,835.8,3,88,13.9,12.4,12.6,13.8,836.3,1,0,5,13,-0.1,2,1.2,0,0.1,0,-8.2,1,1181,F
307.2,0,6.6,-2.3,43,0,14.5,8,0,0,0,2.3,878,14.5,14.5,-1,0.4,85,870,14.5,34.1,2,57.8,-1.1,230,1,15,508,0,3040,0,1,849,3,88,14,13.4,13.9,14,849.8,1,0,5,13,-0.2,1,1.7,0,0.1,4,-3.5,1,1182,F
307.2,0,6.6,-3.1,42,0,14.5,8,0,0,0,2.3,880,14.5,14.5,0,0.8,85,880,14.5,33.3,2,57.8,0.1,230,1,15,508,0,3040,0,1,855.5,3,88,14.1,13.7,13.7,14.1,855.8,1,0,5,13,-0.3,2,3.3,0,0.1,0,-2.1,1,1183,F
332.8,0,7.1,-3.1,46,0,14.9,8,0,0,0,2.3,851,16.8,14.8,9,3.4,85,860,16.8,36.5,2,57,9,230,1,15,508,0,3040,0,1,759.8,3,88,12.5,11.5,11.5,12.5,758.8,1,0,5,11,-1,2,10,0,0.1,0,-2.1,1,1184,F
371.2,0,7.5,-2.3,52,0,15.3,8,0,0,0,2.3,840,18.8,14.5,8.7,-0.4,85,840,18.8,42.7,2,56.3,9.3,230,1,15,508,0,3040,0,1,640,3,88,10.6,10,10,10.5,640.3,1,0,5,10,-0.3,1,3.2,0,0.1,0,-1.7,1,1185,F
371.2,0,7.1,-3.1,52,0,14.9,8,0,0,0,2.3,828,18.4,14.5,7.5,-1.1,85,830,18.4,42.4,2,56.3,7.6,230,1,15,508,0,3040,0,1,676.8,3,88,11.1,10.1,10.1,11.1,677.3,1,0,5,10,-0.1,2,2.8,0,0.1,0,-1.8,1,1186,F
371.2,0,7.1,-2.3,53,0,14.9,8,0,0,0,2.3,826,19.1,14.5,9.6,-0.4,85,820,19.1,43.1,2,56.3,9.9,230,1,15,508,0,3040,0,1,593.3,3,88,9.8,8.9,8.9,9.8,592.3,1,0,5,9,-0.9,2,9.1,0,0.1,0,-1.8,1,1187,F
371.2,0,7.1,-3.9,53,0,14.9,8,0,0,0,2.3,835,17.6,14.5,-0.4,-3.4,85,810,17.6,43.1,2,56.3,-0.2,230,1,15,508,0,3040,0,1,666.3,3,87,8.3,8,8,8.3,669.8,1,0,5,8,-0.3,1,2.8,0,0.2,0,-1.7,1,1188,F
320,0,6.6,-3.1,46,0,14.1,8,0,0,0,2.3,834,14.5,15.2,-0.9,-3,85,820,14.5,36.9,2,56.3,-0.8,230,1,15,508,0,3040,0,1,815.5,1,87,8.4,8,8,8.4,815.8,1,0,5,8,-0.1,1,1,0,0.2,0,-4,1,1189,F
294.4,0,6.6,-3.9,43,0,14.5,8,0,0,0,2.3,840,14.1,15.2,-2.6,-0.4,85,830,14.1,33.7,2,56.6,-2.1,230,1,15,508,0,3040,0,1,820.8,1,87,8.9,8,8,8.8,821.3,1,0,5,8,-0.1,1,1.1,0,0.2,0,-4.3,1,1190,F
268.8,0,6.6,-3.1,43,0,14.5,8,0,0,0,2.3,825,14.1,15.2,-2,0.8,85,810,14.1,33.3,2,56.3,-1.9,230,1,15,508,0,3040,0,1,809,1,88,9.1,8.1,8.1,9.1,809.5,1,0,5,8,-0.2,2,1.8,0,0.2,0,-5.4,1,1191,F
281.6,0,6.6,-2.3,43,0,14.5,8,0,0,0,2.3,817,14.1,15.2,-1.8,0.8,85,810,14.1,33.3,2,56.3,-1.6,230,1,15,508,0,3040,0,1,799.5,1,88,9,8.1,8.1,9,799.8,1,0,5,8,-0.3,1,2.6,0,0.2,0,-4.7,1,1192,F
281.6,0,6.6,-2.3,43,0,14.5,8,0,0,0,2.3,828,13.7,15.2,-2.7,-0.4,85,820,13.7,33.3,2,56.3,-2.8,230,1,15,508,0,3040,0,1,810,1,87,9,8.1,8.1,9,810.8,1,0,5,8,-0.1,1,1,0,0.2,0,-4.7,1,1193,F
384,5.1,8,-2.3,45,0,15.3,8,0,0,0,2.3,1064,20.3,14.5,20.2,18.8,85,830,20.3,34.9,2,60.9,20.3,230,1,15,508,0,3040,0,1,1016.3,1,87,9.5,8.1,8.1,9.4,1022.3,1,0,5,9,-0.1,1,1.1,0,0.2,0,-4.5,1,1194,F
576,10.9,9.9,0,43,0,16.9,8,0,0,0,2.3,1572,22.3,14.5,23.3,33.4,85,830,22.3,31.4,2,70.3,23.3,230,1,15,508,0,3040,0,1,1506.5,1,87,10.4,9.5,9.6,10.3,1509.3,1,0,5,10,0.1,1,1.1,0,0.3,0,-4.4,1,1195,F
793.6,12.5,12.2,-3.1,50,0,18.4,8,0,0,0,2.3,1833,26.6,13.7,32.7,37.1,85,840,26.6,37.3,2,75.8,34.7,230,1,15,508,0,3040,0,1,1746.3,1,87,12.1,11.1,11.2,12,1748.5,1,0,5,11,0.3,1,1.1,0,0.3,0,-5.2,1,1196,F
729.6,5.5,9.9,-0.8,50,0,16.9,8,0,0,0,2.3,1570,24.2,12.9,-0.5,25.1,85,850,24.2,36.5,2,71.1,-0.7,230,1,15,508,0,3040,0,1,1451.3,2,87,14.5,13.5,13.6,14.5,1447.5,1,0,5,13,0.4,1,1.1,0,0.3,0,-8,1,1197,F
307.2,0,6.1,0.8,31,0,14.1,8,0,0,0,2.3,1206,11.3,13.7,-8.8,9.4,85,890,11.3,21.6,2.3,64.5,-8.6,230,1,15,508,0,3040,0,1,1352.3,2,87,15.1,14.1,14.1,15,1352.5,1,0,5,14,-0.3,1,1.1,0,0.3,0,-7.8,1,1198,F
256,0,6.6,3.9,31,0,14.5,8,0,0,0,2.3,1017,10.9,14.5,-6.9,5.6,85,880,10.9,22.4,2.3,61.3,-6.7,230,1,15,508,0,3040,0,1,1307.3,2,87,14.5,14,14,14.5,1307.3,1,0,5,13,-0.4,1,1.1,0,0.4,0,-7.8,1,1199,F
268.8,0,6.6,4.7,34,0,14.1,8,0,0,0,2.3,966,10.9,14.5,-9.2,1.5,85,870,10.9,24.3,2.3,60.2,-9.4,230,1,15,508,0,3040,0,1,1258.3,2,87,14,13,13.1,13.9,1258.3,1,0,5,13,-0.3,1,1.1,0,0.4,0,-5.3,1,1200,F
256,0,6.1,3.9,34,0,14.1,8,0,0,0,2.3,924,10.5,14.5,-10.5,1.5,85,860,10.5,25.1,2,59,-10.3,230,1,15,508,0,3040,0,1,1206.5,2,87,13.4,12.1,12.1,13.4,1206.5,1,0,5,12,-0.3,1,1.1,0,0.5,4,-1.2,1,1201,F
102.4,8.6,9.4,2.3,39,0,15.3,8,0,0,0,2.3,1270,23,14.5,20.8,26.3,84,850,22.7,29,2.3,64.8,20.8,230,1,15,508,0,3040,0,1,1174,2,87,12.8,12,12,12.8,1175.3,1,0,5,12,0.1,1,1.1,0,0.5,0,-1.3,1,1202,F
563.2,10.2,10.4,0.8,49,0,17.3,8,0,0,0,2.3,1346,24.2,13.7,31.1,29.6,84,850,24.2,36.5,2.3,66.4,31.1,230,1,15,508,0,3040,0,1,1230,2,87,13.6,12.5,12.6,13.6,1231.5,1,0,5,13,0.2,1,1.1,0,0.5,0,-2.4,1,1203,F
588.8,5.9,8.9,0,48,0,16.5,8,0,0,0,2.3,1430,21.9,13.7,-6.6,20.6,84,880,21.5,34.5,2,67.6,-6.5,230,1,15,508,0,3040,0,1,1341.8,2,87,15,14.1,14.1,14.9,1342.8,1,0,5,14,0.2,1,1.1,0,0.4,4,-10.8,1,1204,F
256,0,6.1,3.9,30,0,13.7,8,0,0,0,2.3,1095,11.3,14.5,3.4,12.8,84,890,11.3,20,2.3,62.5,2.5,230,1,15,508,0,3040,0,1,1342.3,2,87,15,14.1,14.1,14.9,1342.5,1,0,5,14,-0.3,1,1.1,0,0.4,0,-10.8,1,1205,F
448,8.6,9.4,2.3,40,0,16.1,8,0,0,0,2.3,1321,19.5,14.1,16.9,28.5,84,890,19.5,29.8,2.3,65.6,16.9,230,1,15,508,0,3040,0,1,1313.3,2,87,14.5,14,14,14.5,1313.8,1,0,5,14,-0.1,1,1.1,0,0.4,0,-10.3,1,1206,F
742.4,14.1,12.7,0,57,0,18.8,8,0,0,0,2.3,1527,28.5,13.3,56,30.4,84,890,28.5,42.4,2,69.5,56,230,1,15,508,0,3040,0,1,1382.5,2,87,15.4,14.4,14.3,15.3,1384.5,1,0,5,14,0.3,1,1.1,0,0.4,0,-9.8,1,1207,F
1254.4,14.5,15.5,-1.6,68,0,21.2,8,0,0,0,2.3,1841,39.1,12.9,39.6,22.1,84,930,39.1,56.5,2,75.4,38.6,230,1,15,508,0,3040,0,1,1622.8,2,87,18.1,17.1,17.1,17.9,1626,1,0,5,17,0.9,1,1.1,0,0.4,0,-8.3,1,1208,F
588.8,0,7.1,4.7,31,0,14.9,8,0,0,0,2.3,1751,15.2,14.5,-15.6,22.9,84,1000,14.8,23.1,2,74.2,-15.6,230,1,15,508,0,3040,0,1,1777.5,2,87,20,18.9,19,19.9,1778,1,0,5,18,-0.1,1,1.1,0.5,0.4,0,-8.2,1,1209,F
358.4,0,7.5,9.4,26,0,14.9,8,0,0,0,2.3,1592,9.4,14.5,-14.4,16.9,84,1010,9.4,17.3,2,71.1,-14.1,230,1,15,508,0,3040,0,1,1721.3,2,87,19.1,18.1,18.1,19.1,1721,1,0,5,18,-0.4,1,1.1,0.5,0.5,4,-1.7,1,1210,F
371.2,0,7.1,12.5,28,0,14.9,8,0,0,0,2.3,1488,7.8,14.5,-15.9,7.5,84,990,7.8,18.4,2,68.8,-15.6,230,1,15,508,0,3040,0,1,1627.5,2,87,18.1,17.2,17.3,18,1627,1,0,5,17,-0.4,1,1.1,0.5,0.5,0,-1.9,1,1211,F
486.4,5.5,10.4,7.8,38,0,16.9,8,0,0,0,2.3,1498,17.2,14.1,55.7,19.5,84,960,17.2,27.8,2,68.8,55.8,230,1,15,508,0,3040,0,1,1553.8,2,87,17.1,16.1,16.1,17,1554.3,1,0,5,16,-0.2,1,1.1,-0.5,0.5,0,-1.9,1,1212,F
1139.2,10.2,12.2,2.3,56,0,19.2,8,0,0,0,2.3,1852,32,13.3,-3.8,19.5,84,970,31.6,46.3,2,75.4,-4.6,230,1,15,508,0,3040,0,1,1682.5,2,87,18.9,17.6,17.7,18.6,1685,1,0,5,18,0.7,1,1.1,-0.5,0.5,0,-3.6,1,1213,F
384,0,7.5,8.6,25,0,14.9,8,0,0,0,2.3,1650,10.9,14.5,-11.7,24.4,84,1000,10.9,17.3,2,72.7,-11.4,230,1,15,508,0,3040,0,1,1717.5,2,87,19.3,18.1,18.1,19.1,1717.3,1,0,5,18,-0.3,1,1.1,-0.5,0.3,4,-9.2,1,1214,F
371.2,0,7.1,13.3,28,0,15.3,8,0,0,0,2.3,1532,8.2,14.5,-15.6,10.1,84,980,8.2,18.4,2,69.5,-15.4,230,1,15,508,0,3040,0,1,1633.5,2,87,18.3,17.3,17.4,18.1,1633,1,0,5,17,-0.3,1,1.1,-0.5,0.3,4,-11.4,1,1215,F
448,5.9,8.5,8.6,33,0,16.1,8,0,0,0,2.3,1531,14.8,14.5,12.6,27.4,84,970,14.8,22.7,2,69.5,12.6,230,1,15,508,0,3040,0,1,1559.5,2,87,17.4,16.1,16.1,17.3,1559.5,0,1,5,16,-0.2,1,1.1,-0.5,0.4,0,-10.8,1,1216,F
563.2,5.9,9.4,0.8,38,0,16.5,8,0,0,0,2.3,1604,18.8,14.1,-4.1,25.1,84,960,18.8,28.2,2,71.5,-4.2,230,1,15,508,0,3040,0,1,1555.8,2,87,17.4,16.1,16.1,17.3,1556,1,0,5,16,0.1,1,1.1,-0.5,0.4,0,-9.8,1,1217,F
345.6,0,7.1,1.6,30,0,14.5,8,0,0,0,2.3,1391,10.2,14.5,-13.3,7.5,84,950,9.8,20.8,2,67.2,-13.3,230,1,15,508,0,3040,0,1,1517,2,87,17,16,16.1,16.9,1516.8,1,0,5,16,-0.3,1,1.1,-0.5,0.4,0,-7,1,1218,F
