Fuel_consumption,Accelerator_Pedal_value,Throttle_position_signal,Short_Term_Fuel_Trim_Bank1,Intake_air_pressure,Filtered_Accelerator_Pedal_value,Absolute_throttle_position,Engine_soacking_time,Inhibition_of_engine_fuel_cut_off,Engine_in_fuel_cut_off,Fuel_Pressure,Long_Term_Fuel_Trim_Bank1,Engine_speed,Engine_torque_after_correction,Torque_of_friction,Flywheel_torque_(after_torque_interventions),Current_spark_timing,Engine_coolant_temperature,Engine_Idel_Target_Speed,Engine_torque,Calculated_LOAD_value,Minimum_indicated_engine_torque,Maximum_indicated_engine_torque,Flywheel_torque,Torque_scaling_factor(standardization),Standard_Torque_Ratio,Requested_spark_retard_angle_from_TCU,TCU_requests_engine_torque_limit_(ETL),TCU_requested_engine_RPM_increase,Target_engine_speed_used_in_lock-up_module,Glow_plug_control_request,Activation_of_Air_compressor,Torque_converter_speed,Current_Gear,Transmission_oil_temperature,Wheel_velocity_front_left-hand,Wheel_velocity_rear_right-hand,Wheel_velocity_front_right-hand,Wheel_velocity_rear_left-hand,Torque_converter_turbine_speed_-_Unfiltered,Clutch_operation_acknowledge,Converter_clutch,Gear_Selection,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON/OFF,Master_cylinder_pressure,Calculated_road_gradient,Acceleration_speed_-_Lateral,Steering_wheel_speed,Steering_wheel_angle,Trip,Time(s),Driver
320,0,6.6,0.8,57,0,14.5,255,0,0,0,1.6,667,20.3,14.5,12.2,-3,85,670,20.3,45.9,2,55.5,12.7,230,1,15,508,0,3040,0,1,0,1,63,0,0,0,0,0,1,0,5,0,0.1,2,21.3,0,0,0,-3.7,3,954,C
320,0,6.6,1.6,56,0,14.5,255,0,0,0,1.6,667,20.3,14.5,12,-3,86,670,20.3,45.5,2,55.5,12.4,230,1,15,508,0,3040,0,1,0,1,63,0,0,0,0,0,1,0,5,0,0.1,2,21.4,0,0,0,-4.1,3,955,C
332.8,0,6.6,1.6,57,0,14.5,255,0,0,0,1.6,668,20.3,14.5,11.7,-3,86,670,20.3,45.5,2,55.5,12.5,230,1,15,508,0,3040,0,1,0,1,63,0,0,0,0,0,1,0,5,0,0.1,2,21.5,0,0,0,-4.1,3,956,C
332.8,0,6.6,1.6,57,0,14.5,255,0,0,0,1.6,669,20.3,14.5,13.2,-3.4,86,670,20.3,45.5,2,55.5,13.2,230,1,15,508,0,3040,0,1,0,1,63,0,0,0,0,0,1,0,5,0,0.1,2,22.7,0,0,0,-3.7,3,957,C
320,0,6.6,1.6,57,0,14.5,255,0,0,0,1.6,666,20.3,14.5,12.8,-3,86,670,20.3,45.9,2,55.1,13.3,230,1,15,508,0,3040,0,1,0,1,63,0,0,0,0,0,1,0,5,0,0.1,2,22.8,0,0,0,-4.1,3,958,C
320,0,6.6,1.6,57,0,14.5,255,0,0,0,1.6,669,20.3,14.5,12.7,-3.8,86,670,20.3,45.9,2,55.5,12.6,230,1,15,508,0,3040,0,1,0,1,63,0,0,0,0,0,1,0,5,0,0.1,2,22.8,0,0,0,-4,3,959,C
320,0,6.6,0.8,57,0,14.5,255,0,0,0,1.6,665,20.3,14.5,13.3,-3,86,670,20.7,45.9,2,55.1,14.1,230,1,15,508,0,3040,0,1,0,1,63,0,0,0,0,0,1,0,5,0,0.1,2,22.7,0,0,0,-3.9,3,960,C
332.8,0,6.6,1.6,56,0,14.5,255,0,0,0,1.6,667,20.3,14.5,13.7,-2.3,87,670,20.3,45.5,2,55.1,13.6,230,1,15,508,0,3040,0,1,0,1,63,0,0,0,0,0,1,0,5,0,0.1,2,22.7,0,0,0,-3.9,3,961,C
332.8,0,6.6,1.6,57,0,14.5,255,0,0,0,1.6,666,20.7,14.5,13.3,-3,87,670,20.7,46.3,2,55.1,13.7,230,1,15,508,0,3040,0,1,0,1,63,0,0,0,0,0,1,0,5,0,0.1,2,22.7,0,0,0,-4,3,962,C
320,0,6.6,1.6,57,0,14.5,255,0,0,0,1.6,668,20.3,14.5,14.5,-2.6,87,670,20.3,46.3,2,55.1,14.8,230,1,15,508,0,3040,0,1,0,1,63,0,0,0,0,0,1,0,5,0,0.1,2,22.8,0,0,0,-4,3,963,C
332.8,0,6.6,1.6,57,0,14.5,255,0,0,0,1.6,673,20.3,14.5,13,-2.6,87,670,20.3,45.9,2,55.1,12.9,230,1,15,508,0,3040,0,1,0,1,63,0,0,0,0,0,1,0,5,0,0.1,2,22.8,0,0,0,-3.8,3,964,C
320,0,6.6,1.6,56,0,14.5,255,0,0,0,1.6,670,20.3,14.5,12.3,-1.9,87,670,20.3,45.5,2,55.1,12.7,230,1,15,508,0,3040,0,1,0,1,63,0,0,0,0,0,1,0,5,0,0.1,2,22.8,0,0,0,-4.1,3,965,C
332.8,0,6.6,1.6,57,0,14.5,255,0,0,0,1.6,672,20.3,14.5,12.1,-2.6,87,670,20.3,45.5,2,55.1,11.9,230,1,15,508,0,3040,0,1,0,1,63,0,0,0,0,0,1,0,5,0,0.1,2,22.8,0,0,0,-4.1,3,966,C
320,0,6.6,2.3,57,0,14.5,255,0,0,0,1.6,669,20.3,14.5,10.9,-2.6,87,670,20.3,45.9,2,55.1,11,230,1,15,508,0,3040,0,1,0,1,63,0,0,0,0,0,1,0,5,0,0.1,2,22.8,0,0,0,-4.1,3,967,C
320,0,6.6,1.6,57,0,14.5,255,0,0,0,1.6,670,20.3,14.5,12.6,-2.3,87,670,20.3,45.5,2,55.1,12.6,230,1,15,508,0,3040,0,1,0,1,63,0,0,0,0,0,1,0,5,0,0.1,2,22.8,0,0,0,-3.8,3,968,C
332.8,0,6.6,2.3,57,0,14.5,255,0,0,0,1.6,669,20.3,14.5,11.2,-2.3,87,670,20.3,45.5,2,55.1,9.5,230,1,15,508,0,3040,0,1,0,1,63,0,0,0,0,0,1,0,5,0,0.1,2,22.8,0,0,0,-4,3,969,C
320,0,6.6,2.3,57,0,14.5,255,0,0,0,1.6,667,20.3,14.5,12.7,-2.3,87,670,20.3,45.5,2,55.1,12.7,230,1,15,508,0,3040,0,1,0,1,63,0,0,0,0,0,1,0,5,0,0.1,2,22.8,0,0,0,-3.9,3,970,C
320,0,6.6,2.3,56,0,14.5,255,0,0,0,1.6,670,19.9,14.5,11.3,-2.6,87,670,19.9,45.5,2,55.1,11.2,230,1,15,508,0,3040,0,1,0,1,63,0,0,0,0,0,1,0,5,0,0.1,2,22.8,0,0,0,-3.9,3,971,C
320,0,6.6,2.3,56,0,14.5,255,0,0,0,1.6,668,19.9,14.5,12.8,-2.3,87,670,19.9,45.1,2,55.1,12.9,230,1,15,508,0,3040,0,1,0,1,63,0,0,0,0,0,1,0,5,0,0.1,2,22.8,0,0,0,-4.1,3,972,C
332.8,0,6.6,3.1,57,0,14.5,255,0,0,0,1.6,669,19.9,14.5,13.8,-2.3,87,670,20.3,45.5,2,55.1,13.7,230,1,15,508,0,3040,0,1,0,1,63,0,0,0,0,0,1,0,5,0,0.1,2,22.8,0,0,0,-4,3,973,C
320,0,6.6,2.3,57,0,14.5,255,0,0,0,1.6,668,19.9,14.5,13.1,-2.6,87,670,20.3,45.5,2,55.1,13.2,230,1,15,508,0,3040,0,1,0,1,63,0,0,0,0,0,1,0,5,0,0.1,2,22.8,0,0,0,-4.1,3,974,C
320,0,6.6,2.3,56,0,14.5,255,0,0,0,1.6,669,19.9,14.5,13,-2.3,87,670,19.9,45.5,2,55.1,13.4,230,1,15,508,0,3040,0,1,0,1,63,0,0,0,0,0,1,0,5,0,0.1,2,23,0,0,0,-4.1,3,975,C
332.8,0,6.6,3.1,56,0,14.5,255,0,0,0,1.6,670,19.9,14.5,12.1,-2.6,87,670,19.9,45.5,2,55.1,12,230,1,15,508,0,3040,0,1,0,1,64,0,0,0,0,0,1,0,5,0,0.1,2,23,0,0,0,-4.1,3,976,C
320,0,6.6,3.1,56,0,14.5,255,0,0,0,1.6,667,19.9,14.5,14.3,-2.3,87,670,20.3,45.5,2,55.1,14.4,230,1,15,508,0,3040,0,1,0,1,64,0,0,0,0,0,1,0,5,0,0.1,2,23,0,0,0,-3.9,3,977,C
320,0,6.6,2.3,56,0,14.5,255,0,0,0,1.6,669,19.9,14.5,12.8,-2.3,87,670,19.9,45.5,2,55.1,13.2,230,1,15,508,0,3040,0,1,0,1,64,0,0,0,0,0,1,0,5,0,0.1,2,23.1,0,0,0,-4,3,978,C
320,0,6.6,2.3,57,0,14.5,255,0,0,0,1.6,670,19.9,14.5,12.3,-2.6,87,670,19.9,45.5,2,55.1,12.8,230,1,15,508,0,3040,0,1,0,1,64,0,0,0,0,0,1,0,5,0,0.1,2,22.8,0,0,0,-4.1,3,979,C
332.8,0,6.6,2.3,56,0,14.5,255,0,0,0,1.6,668,19.9,14.5,12.7,-2.3,87,670,20.3,45.5,2,55.1,12.7,230,1,15,508,0,3040,0,1,0,1,64,0,0,0,0,0,1,0,5,0,0.1,2,22.8,0,0,0,-4.1,3,980,C
320,0,6.6,3.1,56,0,14.5,255,0,0,0,1.6,670,19.9,14.5,12.4,-2.3,87,670,19.9,45.5,2,55.1,12.7,230,1,15,508,0,3040,0,1,0,1,64,0,0,0,0,0,1,0,5,0,0.1,2,23,0,0,0,-4,3,981,C
332.8,0,6.6,2.3,56,0,14.5,255,0,0,0,1.6,672,19.9,14.5,11.9,-2.3,87,670,19.9,45.1,2,55.1,12.3,230,1,15,508,0,3040,0,1,0,1,64,0,0,0,0,0,1,0,5,0,0.1,2,23.1,0,0,0,-3.9,3,982,C
332.8,0,6.6,2.3,56,0,14.5,255,0,0,0,1.6,668,19.9,14.5,12.5,-2.3,87,670,19.9,45.1,2,55.1,12.7,230,1,15,508,0,3040,0,1,0,1,64,0,0,0,0,0,1,0,5,0,0.1,2,23.1,0,0,0,-3.9,3,983,C
320,0,6.6,2.3,56,0,14.5,255,0,0,0,1.6,668,19.9,14.5,12.1,-2.3,87,670,20.3,45.5,2,55.1,12.4,230,1,15,508,0,3040,0,1,0,1,64,0,0,0,0,0,1,0,5,0,0.1,2,23.1,0,0,0,-4.1,3,984,C
320,0,6.6,2.3,56,0,14.5,255,0,0,0,1.6,670,19.9,14.5,12.4,-2.3,87,670,19.9,45.1,2,55.1,11.9,230,1,15,508,0,3040,0,1,0,1,64,0,0,0,0,0,1,0,5,0,0.1,2,23.1,0,0,0,-4.4,3,985,C
332.8,0,6.6,2.3,56,0,14.5,255,0,0,0,1.6,669,19.9,14.5,12.1,-2.6,87,670,19.9,45.5,2,55.1,12.6,230,1,15,508,0,3040,0,1,0,1,64,0,0,0,0,0,1,0,5,0,0.1,2,23.1,0,0,0,-6.2,3,986,C
320,0,7.1,2.3,56,0,14.5,255,0,0,0,1.6,683,20.3,14.5,24.1,-1.9,87,680,20.3,45.1,2,55.1,20,230,1,15,508,0,3040,0,1,0,1,64,0.1,0,0,0,0,1,0,5,0,0.2,1,8,0,0,0,-5.8,3,987,C
1049.6,14.5,15,0,77,0,20.8,255,0,0,0,1.6,1426,40.6,13.7,69,11.6,87,730,40.2,64.7,2,68.4,68.5,230,1,15,508,0,3040,0,1,481.8,1,64,2.9,2,2.1,2.8,491.8,1,0,5,3,2,1,0.9,0,0,0,-6.2,3,988,C
1318.4,16,15,0,69,0,20.8,255,0,0,0,1.6,1865,41,13.7,67.6,22.9,87,790,41,56.1,2,76.6,67.4,230,1,15,508,0,3040,0,1,1511.8,1,64,10.5,9.5,9.7,10.4,1520.8,1,0,5,9,1.8,1,0.9,-15,0,4,-2.9,3,989,C
1676.8,22.3,18.3,0.8,75,0,23.1,255,0,0,0,1.6,2121,44.1,13.7,77.8,17.3,87,840,45.7,60.8,2.3,78.9,77.9,230,1,15,508,0,3040,0,1,1814.5,2,64,15.4,14.2,14.3,15.3,1812,1,0,5,14,1.4,1,1,0,-0.2,20,-28.1,3,990,C
2099.2,27.7,24.4,0.8,88,0,27.5,255,0,0,0,1.6,2176,52,12.9,94.4,11.3,87,960,52,75.3,2.3,78.9,94.4,230,1,15,508,0,3040,0,1,1818.3,2,64,20.4,19.1,19.4,20.1,1823.5,0,2,5,19,1.6,1,1,0,0,24,-2.2,3,991,C
2688,28.1,28.7,0.8,91,0,31,255,0,0,0,1.6,2469,54.3,13.3,96.7,7.5,87,1050,54.3,83.1,2.7,80.9,95.7,230,1,15,508,0,3040,0,1,2305.8,2,64,25.8,24.5,24.9,25.5,2311,0,2,5,24,1.6,1,1,0.5,-0.2,4,-1.2,3,992,C
2624,28.9,28.7,0,91,0,31,255,0,0,0,1.6,2386,52,13.3,94.6,6.4,87,1100,55.1,82,2.7,80.5,94.6,230,1,15,508,0,3040,0,1,2201,3,64,30.1,29,29.2,29.9,2195.5,0,2,5,28,1.2,1,1,1.5,-0.3,16,-13.4,3,993,C
2508.8,29.7,60.1,5.5,98,0,53.3,255,0,0,0,1.6,2131,57,12.9,105.1,5.6,87,1460,57,87.1,2.3,78.9,105.9,230,1,15,508,0,3040,0,1,2034.8,3,65,33.9,32.4,32.9,33.5,2037.5,0,2,5,32,1.3,1,1,2,-0.2,16,-0.7,3,994,C
2214.4,15.6,26.8,3.9,78,0,32.2,255,0,0,0,1.6,2259,47.3,13.7,15.3,16.5,86,1490,47.3,68.2,2.3,79.7,15.3,230,1,15,422,0,3040,0,1,2240,3,65,37.5,36.4,36.8,37.3,2239.5,1,0,5,35,0.9,1,1,2,-0.1,4,-8.7,3,995,C
972.8,14.8,13.6,-0.8,56,0,19.2,255,0,0,0,1.6,1900,30.9,14.8,72.2,31.9,86,1250,30.9,42,2.3,77.7,72.3,230,1,15,412,0,3040,0,1,1752.8,4,65,38,36.5,36.8,37.8,1750.5,1,0,5,36,0.2,1,0.9,3,-0.3,12,1.9,3,996,C
1843.2,23.8,21.1,-0.8,84,0,25.1,255,0,0,0,1.6,2083,50,13.7,86.2,14.3,85,910,50,70.2,2.3,78.5,86.2,230,1,15,508,0,3040,0,1,1773.5,4,65,38.8,37.6,37.9,38.4,1774.8,0,2,5,37,0.7,1,1,3,-0.1,0,2.1,3,997,C
1856,23.8,21.1,-2.3,86,0,25.9,255,0,0,0,1.6,2014,50.8,13.7,81.8,12.8,85,880,50.8,72.5,2.3,78.5,81.1,230,1,15,508,0,3040,0,1,1868.3,4,65,40.9,39.4,39.8,40.5,1869.8,0,2,5,39,0.7,1,1,3,-0.1,4,-0.8,3,998,C
1152,7.4,10.8,0.8,55,0,18,255,0,0,0,1.6,1972,30.5,14.8,-14.9,20.3,84,890,29.7,42.4,2,78.1,-16.2,230,1,15,508,0,3040,0,1,1943.8,4,65,42.6,41.8,41.9,42.4,1944.5,1,0,5,40,0.3,1,1,3,0,4,2.3,3,999,C
281.6,0,5.7,6.3,24,0,14.1,255,0,0,0,1.6,1574,3.5,15.6,-25.8,-0.8,84,890,3.5,16.1,0,72.7,-25.8,230,1,15,508,0,3040,0,1,1925,4,65,42,41.2,41.4,41.9,1925,1,0,5,40,-0.4,2,1.2,3,0.4,8,15.2,3,1000,C
243.2,0,5.7,0,27,0,13.7,255,0,0,0,1.6,1273,8.6,16,-18.3,7.1,84,890,8.6,17.6,2.3,66.8,-18.1,230,1,15,508,0,3040,0,1,1852.5,4,65,40.3,39.8,40,40,1852.5,1,0,5,39,-0.5,2,1.4,3,0.9,12,28.6,3,1001,C
307.2,0,6.6,1.6,26,0,14.5,255,0,0,0,1.6,1467,7.8,16.4,-21.4,8.3,84,880,7.8,16.9,2,70.3,-21.3,230,1,15,508,0,3040,0,1,1787.3,4,65,38.6,38.1,38.2,38.5,1787.3,1,0,5,37,-0.4,2,1.1,3,1.6,12,42.6,3,1002,C
294.4,0,6.1,3.9,26,0,14.1,255,0,0,0,1.6,1393,7.4,16.4,-20.9,6.4,84,880,7.4,16.9,2.3,69.1,-21,230,1,15,508,0,3040,0,1,1723.3,4,65,37.3,37,37.1,37,1723,1,0,5,36,-0.4,2,1.1,3,1.6,0,39,3,1003,C
256,0,5.7,4.7,26,0,14.1,255,0,0,0,1.6,1233,7.8,16.4,-18.9,6,84,870,8.2,16.9,2.3,66.4,-18.8,230,1,15,508,0,3040,0,1,1651.8,4,65,35.6,35.5,35.5,35.5,1651.3,1,0,5,35,-0.4,2,1,3,1.4,0,35.4,3,1004,C
243.2,0,5.2,3.9,28,0,13.7,255,0,0,0,1.6,1073,8.6,16.4,-18,3.4,84,870,8.6,18.4,2.3,63.7,-18,230,1,15,508,0,3040,0,1,1582.3,4,65,34.4,33.9,34,34.1,1582.3,1,0,5,33,-0.4,2,1.6,3,0.7,16,12.3,3,1005,C
230.4,0,5.7,2.3,31,0,13.7,255,0,0,0,1.6,964,9.8,16.4,-14.5,1.1,84,860,9.8,21.6,2.3,61.7,-14.5,230,1,15,508,0,3040,0,1,1515.8,4,65,33.1,32.1,32.1,32.9,1515.5,1,0,5,31,-0.4,2,1.9,3,0.1,12,2.4,3,1006,C
243.2,0,5.7,0.8,33,0,13.7,255,0,0,0,1.6,908,10.2,16.4,-14.2,-0.8,84,860,10.2,24.3,2,60.2,-14.2,230,1,15,508,0,3040,0,1,1422.8,4,65,31,30,30.4,30.9,1422,1,0,5,29,-0.8,2,5.5,3,0.2,4,11.7,3,1007,C
243.2,0,5.7,-1.6,35,0,13.7,255,0,0,0,1.6,866,10.9,16.4,-12.3,0,84,850,10.9,25.9,2,59,-12.3,230,1,15,508,0,3040,0,1,1310.5,4,65,28.6,27.7,27.7,28.5,1310,1,0,5,27,-0.5,1,2.4,3,0,12,-1.5,3,1008,C
409.6,7.4,8,-2.3,42,0,15.3,255,0,0,0,1.6,1156,19.5,15.6,26.9,18.8,84,850,19.5,31.4,2,64.1,26.8,230,1,15,508,0,3040,0,1,1262.8,4,65,27.5,26.1,26.1,27.4,1263.3,1,0,5,26,-0.2,1,0.9,3,-0.1,0,-1.6,3,1009,C
1254.4,22.7,17.4,-0.8,75,0,22,255,0,0,0,1.6,1691,42.2,14.5,78.1,16.1,84,850,42.2,61.6,2,74.2,78.9,230,1,15,508,0,3040,0,1,1296.5,4,65,28.3,27,27.2,28,1297.8,0,1,5,27,0.5,1,0.9,3,-0.1,0,-0.5,3,1010,C
1868.8,27.3,34.8,0.8,95,0,34.5,255,0,0,0,1.6,1744,54.7,13.3,102.2,3.4,84,850,54.7,86.3,2,75.8,103,230,1,15,508,0,3040,0,1,1419.3,4,65,31,29.8,30.2,30.8,1421.3,0,2,5,29,0.9,1,1,3,0,0,1.3,3,1011,C
2022.4,25,28.7,3.1,95,0,31.8,255,0,0,0,1.6,1773,55.9,13.3,94.2,3,84,850,55.9,87.5,2,75.8,93.4,230,1,15,508,0,3040,0,1,1575.3,4,65,34.5,33.2,33.5,34.1,1577.3,0,2,5,33,0.9,1,1,3,-0.1,0,-0.5,3,1012,C
1907.2,23.4,23,2.3,90,0,27.1,255,0,0,0,1.6,1820,52.3,13.7,84.6,6,84,870,52.3,80.4,2.3,76.2,83.8,230,1,15,508,0,3040,0,1,1719,4,65,37.6,36.4,36.8,37.4,1720.8,0,2,5,36,0.8,1,0.9,3,-0.3,4,-6.6,3,1013,C
1702.4,23.8,19.7,-0.8,85,0,24.3,255,0,0,0,1.6,1877,48.8,13.7,79.4,10.9,84,880,48.8,71.8,2.3,77,79,230,1,15,508,0,3040,0,1,1840.8,4,65,40.4,39,39.3,40,1842.3,0,2,5,38,0.7,1,0.9,2,-0.3,4,0.1,3,1014,C
1740.8,25,19.3,1.6,83,0,24.3,255,0,0,0,1.6,1954,48.4,13.7,83.8,14.6,84,890,48.4,68.2,2.3,77.7,83.8,230,1,15,508,0,3040,0,1,1948,4,65,42.6,41.3,41.7,42.3,1949.5,0,2,5,40,0.7,1,0.9,1,0.3,8,14.8,3,1015,C
1932.8,26.6,22.6,-0.8,88,0,26.3,255,0,0,0,1.6,2055,51.6,13.7,89.6,11.6,84,890,51.6,74.1,2.3,78.5,89.6,230,1,15,508,0,3040,0,1,2050.3,4,65,44.8,43.7,44.1,44.4,2052,0,2,5,43,0.7,1,1,0,0.5,4,9.7,3,1016,C
1728,18,17.4,-0.8,74,0,22.7,255,0,0,0,1.6,2131,45.7,14.1,56.8,21,84,900,45.3,61.6,2.3,78.9,56.8,230,1,15,508,0,3040,0,1,2125.5,4,65,46.5,45.8,46,46.1,2125.8,0,2,5,44,0.5,1,0.9,0.5,0.2,4,7.3,3,1017,C
1459.2,22.7,18.3,-2.3,77,0,22.7,255,0,0,0,1.6,1931,42.6,13.7,86.9,13.5,84,900,44.5,62.4,2.3,77.7,87.2,230,1,15,508,0,3040,0,1,1656.5,5,65,46.6,45.9,46,46.3,1651.5,0,2,5,44,0.3,1,1,1,0.1,16,6.2,3,1018,C
1523.2,16.8,17.9,-3.1,85,0,23.5,255,0,0,0,1.6,1660,47.3,12.9,45.3,6.4,84,900,46.9,73.7,2,73.8,43.3,230,1,15,508,0,3040,0,1,1550.5,5,65,47.3,46.1,46.1,46.9,1551,0,1,5,45,0.4,1,0.9,1,-0.4,8,2,3,1019,C
512,0,6.1,-2.3,36,0,14.1,255,0,0,0,1.6,1509,15.2,14.1,0.7,13.5,85,900,15.2,26.3,0.8,70.7,0.7,230,1,15,508,0,3040,0,1,1509,5,65,46,45,45,45.8,1508.8,0,2,5,44,-0.2,1,0.9,1,-0.3,0,5.5,3,1020,C
780.8,16,12.7,0.8,56,0,18.8,255,0,0,0,1.6,1506,30.5,13.3,67.2,24,85,900,30.5,44.3,2,70.7,67.3,230,1,15,508,0,3040,0,1,1438,5,66,43.6,42.5,42.7,43.3,1437.8,0,2,5,42,0.1,1,0.9,1,-0.2,0,2.6,3,1021,C
844.8,5.1,8.9,-1.6,59,0,16.9,255,0,0,0,1.6,1410,29.7,13.3,2,11.3,85,890,29.7,47.5,2,69.1,2,230,1,15,508,0,3040,0,1,1389,5,66,42.3,41.4,41.5,42,1389,0,1,5,40,0.1,1,1,1,-0.4,0,4.7,3,1022,C
332.8,0,5.7,-2.3,30,0,13.7,255,0,0,0,1.6,1303,11.3,14.5,-11.3,8.6,85,890,11.3,20.8,2.3,67.6,-11.3,230,1,15,508,0,3040,0,1,1311.5,5,66,39.9,39,39,39.8,1311.3,1,0,5,38,-0.2,1,1,1,-0.3,0,4.8,3,1023,C
499.2,10.5,10.4,1.6,46,0,16.9,255,0,0,0,1.6,1280,23.4,14.8,57.9,21.4,85,880,23,34.9,2,66.8,58.2,230,1,15,508,0,3040,0,1,1222.3,5,66,37,36.1,36.4,36.9,1222,1,0,5,35,-0.1,1,0.9,1,-0.4,0,4.1,3,1024,C
1523.2,21.5,19.3,-1.6,82,0,23.9,255,0,0,0,1.6,1843,46.1,13.7,83.1,11.6,85,870,47.3,68.6,2,76.2,86.5,230,1,15,508,0,3040,0,1,1362.5,5,66,35.8,34.2,34.5,35.4,1367.5,1,0,5,34,0.4,1,0.9,1,-0.4,0,3,3,1025,C
2048,24.2,23.5,-1.6,89,0,27.5,255,0,0,0,1.6,2125,52.7,13.7,91.8,10.9,85,870,52.7,76.1,2.3,78.5,91.8,230,1,15,508,0,3040,0,1,1645.8,4,66,35.9,34.5,35,35.6,1646.5,0,2,5,34,0.9,1,1,1,-0.5,0,1.9,3,1026,C
1881.6,23.8,22.6,-2.3,88,0,26.3,255,0,0,0,1.6,2009,52,13.3,87.8,10.9,85,870,52,75.3,2.3,78.1,87.8,230,1,15,508,0,3040,0,1,1684.8,4,66,36.8,36,36,36.5,1685.8,1,0,5,35,0.8,1,0.9,3.5,-0.4,0,4.8,3,1027,C
1945.6,24.6,22.1,-5.5,86,0,25.9,255,0,0,0,1.6,2147,52,13.7,89.7,12,85,870,52,73.7,2.3,78.9,90,230,1,15,508,0,3040,0,1,1720,4,66,37.6,36.1,36.4,37.3,1720.8,1,0,5,36,0.8,1,0.9,5,-0.4,0,2.9,3,1028,C
2214.4,28.1,28.7,-1.6,92,0,30.2,255,0,0,0,1.6,2200,54.3,13.7,100.8,7.9,85,880,54.3,81.2,2.3,79.3,101.2,230,1,15,508,0,3040,0,1,1757.3,4,66,38.4,37.4,38,38,1758.3,1,0,5,36,0.9,1,0.9,6,-0.5,0,-0.8,3,1029,C
2969.6,28.9,71.4,4.7,99,0,62,255,0,0,0,1.6,2358,62.5,13.7,112.6,5.3,86,880,62.5,93.7,2.3,80.1,112.6,230,1,15,508,0,3040,0,1,1822.3,4,66,39.9,38.5,38.8,39.5,1823.8,1,0,5,38,1.1,1,0.9,6.5,-0.8,8,-2.5,3,1030,C
2726.4,23.8,31.9,2.3,93,0,35.3,255,0,0,0,1.6,2330,56.6,13.7,94.4,6.4,86,880,56.6,86.3,2.7,79.7,94.4,230,1,15,508,0,3040,0,1,1894.5,4,66,41.5,40.1,40.2,41.1,1895.8,1,0,5,39,1,1,0.9,7,-0.7,0,-1.2,3,1031,C
2265.6,23,23.5,-0.8,87,0,27.5,255,0,0,0,1.6,2281,53.1,13.7,89.5,12.8,85,890,52.7,75.3,2.3,79.7,89.9,230,1,15,508,0,3040,0,1,1938.3,4,66,42.4,41.4,42,42,1939.3,1,0,5,40,0.8,1,0.9,7,-0.5,4,2.6,3,1032,C
2291.2,27.3,27.3,-2.3,91,0,29.4,255,0,0,0,1.6,2298,54.7,13.7,98.3,9,85,890,54.7,80.8,2.3,79.7,98.3,230,1,15,508,0,3040,0,1,1967,4,66,43,42,42.1,42.6,1968,1,0,5,41,0.8,1,0.9,7,-0.5,0,3,3,1033,C
2777.6,27.3,35.2,-0.8,95,0,35.7,255,0,0,0,1.6,2392,58.6,13.7,101.2,6.4,85,900,58.6,89,2.7,80.1,101.2,230,1,15,508,0,3040,0,1,2012.5,4,67,43.9,42.7,43.2,43.5,2013.5,1,0,5,42,0.9,1,0.9,6.5,-0.2,8,12.4,3,1034,C
2892.8,27,37.6,0.8,96,0,38,255,0,0,0,1.6,2435,59.4,13.7,105.5,6,85,900,59.4,90.2,2.7,80.5,105.5,230,1,15,508,0,3040,0,1,2072,4,67,45.3,44.1,44.3,44.8,2073,0,2,5,43,1,1,0.9,6.5,0.1,0,16.3,3,1035,C
2624,26.6,32.9,0,95,0,34.1,255,0,0,0,1.6,2292,57,13.7,97.8,6.4,85,900,57,87.1,2.3,79.7,97.4,230,1,15,508,0,3040,0,1,2128.5,4,67,46.4,45.7,46,46,2129.5,0,2,5,44,0.9,1,1,7,0.2,0,16,3,1036,C
2508.8,25.8,30.5,1.6,94,0,32.5,255,0,0,0,1.6,2234,55.1,13.3,95.7,6,84,900,55.1,84.7,2.3,79.3,95.7,230,1,15,508,0,3040,0,1,2178,4,67,47.5,46.2,46.8,47,2179,0,2,5,45,0.9,1,0.9,6.5,0.2,0,14.9,3,1037,C
2316.8,24.2,25.4,0,89,0,28.6,255,0,0,0,1.6,2232,53.9,12.9,87.4,10.1,84,900,53.9,78.4,2.3,79.3,87,230,1,15,508,0,3040,0,1,2226.5,4,67,48.6,48,48,48.1,2227.5,0,2,5,46,0.8,1,1,6,0.1,4,14.9,3,1038,C
1843.2,23,18.8,-3.9,77,0,23.5,255,0,0,0,1.6,2269,48.4,13.3,75.5,19.5,84,900,48,64.3,2.3,79.7,75.5,230,1,15,508,0,3040,0,1,2268.3,4,67,49.5,48.2,48.6,49,2269,0,2,5,47,0.7,1,0.9,5.5,0.2,0,13.5,3,1039,C
1062.4,5.5,9.4,-0.8,42,0,16.9,255,0,0,0,1.6,2266,25,14.5,-9.2,29.6,84,910,25,32.9,2,79.3,-9.2,230,1,15,508,0,3040,0,1,2282,4,67,49.9,49,49.6,49.5,2282.3,1,0,5,48,0.1,1,1,5,0.3,0,16.7,3,1040,C
