Fuel_consumption,Accelerator_Pedal_value,Throttle_position_signal,Short_Term_Fuel_Trim_Bank1,Intake_air_pressure,Filtered_Accelerator_Pedal_value,Absolute_throttle_position,Engine_soacking_time,Inhibition_of_engine_fuel_cut_off,Engine_in_fuel_cut_off,Fuel_Pressure,Long_Term_Fuel_Trim_Bank1,Engine_speed,Engine_torque_after_correction,Torque_of_friction,Flywheel_torque_(after_torque_interventions),Current_spark_timing,Engine_coolant_temperature,Engine_Idel_Target_Speed,Engine_torque,Calculated_LOAD_value,Minimum_indicated_engine_torque,Maximum_indicated_engine_torque,Flywheel_torque,Torque_scaling_factor(standardization),Standard_Torque_Ratio,Requested_spark_retard_angle_from_TCU,TCU_requests_engine_torque_limit_(ETL),TCU_requested_engine_RPM_increase,Target_engine_speed_used_in_lock-up_module,Glow_plug_control_request,Activation_of_Air_compressor,Torque_converter_speed,Current_Gear,Transmission_oil_temperature,Wheel_velocity_front_left-hand,Wheel_velocity_rear_right-hand,Wheel_velocity_front_right-hand,Wheel_velocity_rear_left-hand,Torque_converter_turbine_speed_-_Unfiltered,Clutch_operation_acknowledge,Converter_clutch,Gear_Selection,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON/OFF,Master_cylinder_pressure,Calculated_road_gradient,Acceleration_speed_-_Lateral,Steering_wheel_speed,Steering_wheel_angle,Trip,Time(s),Driver
947.2,10.9,10.8,-0.8,52,0,18,3,0,0,0,0.8,2070,26.6,14.1,12.9,42.4,84,930,26.6,36.5,2.3,77.7,12.9,230,1,15,508,0,3040,0,1,2069.3,5,91,63,62.1,62.1,62.6,2069.8,0,2,5,60,0,1,1.2,0,0.2,0,8,1,1332,G
665.6,10.5,9.4,0.8,37,0,16.9,3,0,0,0,0.8,2069,19.5,14.5,10.3,43.1,84,930,19.1,25.9,2.3,78.1,10.3,230,1,15,508,0,3040,0,1,2068.3,5,91,62.9,62,62.1,62.5,2068.8,0,2,5,60,-0.2,1,1.1,0,0.1,0,6.8,1,1333,G
652.8,10.5,9.9,-2.3,37,0,16.9,3,0,0,0,0.8,2062,19.5,14.5,10,42,84,930,19.5,25.9,2.3,78.1,10,230,1,15,508,0,3040,0,1,2061.5,5,91,62.8,62,62,62.4,2061.8,0,2,5,60,-0.2,1,1.1,-0.5,0.1,0,8.3,1,1334,G
704,10.5,10.8,-2.3,41,0,17.6,3,0,0,0,0.8,2055,21.1,14.5,19.1,40.5,84,930,21.1,28.6,2.3,77.7,19.1,230,1,15,508,0,3040,0,1,2054.8,5,91,62.5,62,62,62.1,2055,0,2,5,60,-0.1,1,1.1,-0.5,0.2,0,8,1,1335,G
768,10.9,10.8,-3.9,45,0,17.6,3,0,0,0,0.8,2057,23,14.5,19.6,40.5,84,930,23,31.4,2.3,78.1,19.6,230,1,15,508,0,3040,0,1,2056,5,91,62.5,62,62,62.1,2056.5,0,2,5,60,-0.1,1,1.2,0,0.2,0,8,1,1336,G
755.2,10.9,10.8,-3.9,45,0,17.6,3,0,0,0,0.8,2057,23,14.5,19.6,40.9,84,930,23,31,2.3,78.1,19.6,230,1,15,508,0,3040,0,1,2056.8,5,91,62.5,62,62,62.3,2057.3,0,2,5,60,-0.1,1,1.1,-0.5,0.1,0,8,1,1337,G
704,10.5,9.9,-3.1,40,0,17.3,3,0,0,0,0.8,2054,21.1,14.5,11.1,42,84,930,21.1,28.2,2.3,78.1,11.1,230,1,15,508,0,3040,0,1,2053,5,91,62.5,62,62,62,2053.5,0,2,5,60,-0.1,1,1.1,-0.5,0.1,0,7.9,1,1338,G
652.8,10.5,9.9,-2.3,38,0,16.9,3,0,0,0,0.8,2049,19.9,14.5,11.2,41.6,84,930,19.5,26.3,2.3,78.1,11.2,230,1,15,508,0,3040,0,1,2048.5,5,91,62.3,61.7,62,61.9,2048.8,0,2,5,60,-0.2,1,1.1,-0.5,0.1,0,8,1,1339,G
652.8,10.5,10.4,-2.3,38,0,17.3,3,0,0,0,0.8,2040,19.9,14.5,12.6,40.5,84,930,19.9,26.7,2.3,77.7,12.6,230,1,15,508,0,3040,0,1,2039.8,5,91,62,61.1,62,61.6,2040.3,0,2,5,59,-0.2,1,1.2,-0.5,0.2,0,8.9,1,1340,G
665.6,10.5,10.4,-3.1,39,0,17.3,3,0,0,0,0.8,2034,20.3,14.5,13,39.8,84,930,20.3,27.5,2.3,77.7,13,230,1,15,508,0,3040,0,1,2033.5,5,91,61.9,60.5,61.5,61.4,2034,0,2,5,59,-0.2,1,1.2,0,0.2,0,10.2,1,1341,G
665.6,10.5,10.4,-3.9,39,0,17.3,3,0,0,0,0.8,2026,20.7,14.5,13.9,39.4,84,930,20.7,27.8,2.3,77.7,13.9,230,1,15,508,0,3040,0,1,2025,5,91,61.5,60.1,60.3,61.1,2025.5,0,2,5,59,-0.2,1,1.2,0,0.3,0,10,1,1342,G
678.4,10.5,10.4,-3.1,40,0,17.3,3,0,0,0,0.8,2021,20.7,14.5,13.9,41.3,84,930,20.7,27.8,2.3,77.7,13.9,230,1,15,508,0,3040,0,1,2020.8,5,91,61.4,60.1,60.1,61,2021.3,0,2,5,59,-0.1,1,1.1,0,0.4,0,10.7,1,1343,G
678.4,10.2,10.4,-2.3,41,0,17.3,3,0,0,0,0.8,2018,21.1,14.5,14.2,42.4,84,930,21.1,27.8,2.3,78.1,14.2,230,1,15,508,0,3040,0,1,2017.8,5,91,61.3,60.1,60.1,61,2018,0,2,5,59,-0.1,1,1.2,-0.5,0.4,0,10.2,1,1344,G
640,9.8,9.4,-2.3,38,0,16.9,3,0,0,0,0.8,2013,19.9,14.5,10.7,40.9,84,930,19.9,26.7,2.3,77.7,10.7,230,1,15,508,0,3040,0,1,2013,5,91,61.1,60.1,60.1,60.9,2013.5,0,2,5,59,-0.1,1,1.1,-0.5,0.3,0,9.8,1,1345,G
627.2,9.8,9.4,-1.6,36,0,16.9,3,0,0,0,0.8,2006,19.5,14.5,10.2,41.3,84,930,19.5,25.9,2.3,77.7,10.2,230,1,15,508,0,3040,0,1,2005.8,5,91,61,60.1,60.1,60.6,2006,0,2,5,58,-0.2,1,1.2,0,0.2,0,9.3,1,1346,G
627.2,9.4,9.4,-0.8,36,0,16.9,3,0,0,0,0.8,1999,19.1,14.5,9.9,40.9,84,930,19.1,25.9,2.3,77.7,9.9,230,1,15,508,0,3040,0,1,1998.5,5,91,60.8,60,60.1,60.5,1999,0,2,5,58,-0.2,1,1.1,0,0.2,0,9.8,1,1347,G
614.4,8.6,9.4,0.8,35,0,16.5,3,0,0,0,0.8,1995,18.8,14.8,12.4,41.3,84,920,18.4,24.7,2.3,77.7,12.4,230,1,15,508,0,3040,0,1,1994,5,91,60.6,60,60,60.3,1994.5,0,2,5,58,-0.2,1,1.1,-0.5,0.2,0,7,1,1348,G
806.4,11.7,11.8,0.8,45,0,18,3,0,0,0,0.8,1995,23.8,14.1,39.4,36.4,84,920,23.8,32.9,2.3,77.7,39.4,230,1,15,508,0,3040,0,1,1993.8,5,91,60.6,60,60,60.3,1994.5,0,2,5,58,-0.1,1,1.1,-0.5,0.1,0,7.1,1,1349,G
1164.8,13.3,13.6,-0.8,66,0,20,3,0,0,0,0.8,2013,34,13.7,38,33,84,920,34,47.1,2.3,77.7,38,230,1,15,508,0,3040,0,1,2010.5,5,91,61.1,60.1,60.1,60.9,2011.3,0,2,5,58,0.1,1,1.2,-1,0.2,0,6,1,1350,G
742.4,5.5,8.9,4.7,42,0,16.5,3,0,0,0,0.8,2023,20.7,14.5,2.8,47.3,84,930,20.7,27.8,2.3,77.7,2.8,230,1,15,508,0,3040,0,1,2022.8,5,91,61.6,60.1,60.1,61.3,2023.5,0,2,5,59,-0.1,1,1.1,-0.5,0,0,1.9,1,1351,G
51.2,0.8,7.5,5.5,27,0,15.3,3,0,0,0,0.8,1998,13.3,15.2,-4.5,42,84,920,13.3,18,2.3,77.7,-4.5,230,1,15,508,0,3040,0,1,1997,5,91,61.3,60,60.1,61,1997,0,1,5,58,-0.3,1,1.1,-0.5,-1.3,0,-11.8,1,1352,G
409.6,0,7.1,7,24,0,14.5,3,0,0,0,0.8,1974,7.8,15.2,-13.6,26.3,84,920,7.8,15.3,1.6,77,-13.6,230,1,15,508,0,3040,0,1,1981.8,5,91,60.6,59.1,59.5,60.3,1982,0,2,5,57,-0.3,1,1.1,-1,-1.1,0,-8.2,1,1353,G
422.4,2.3,7.5,5.5,25,0,15.3,3,0,0,0,0.8,1966,12.1,15.2,-3.8,42,84,920,12.1,16.5,2.3,77.3,-3.8,230,1,15,508,0,3040,0,1,1965.8,5,91,60,58.1,58.2,59.6,1966.3,0,2,5,57,-0.3,1,1.1,-1,-0.4,4,-1.9,1,1354,G
460.8,2.3,8,5.5,27,0,15.7,3,0,0,0,0.8,1953,14.1,15.2,-1.3,40.1,84,920,14.1,18,2.3,77,-1.3,230,1,15,508,0,3040,0,1,1952.8,5,91,59.5,58.1,58.1,59.1,1953,0,2,5,57,-0.3,1,1.1,-0.5,0,0,-1.3,1,1355,G
512,7,8.9,3.1,29,0,16.1,3,0,0,0,0.8,1948,16,14.8,6.4,39.8,84,920,16,20.4,2.3,77,6.4,230,1,15,508,0,3040,0,1,1947.3,5,91,59.4,58.1,58.1,59,1947.8,0,2,5,56,-0.2,1,1.1,-0.5,-0.1,0,-6.8,1,1356,G
601.6,9,9.9,0,35,0,16.9,3,0,0,0,0.8,1942,18.8,14.5,10.2,41.3,84,920,18.8,25.1,2.3,77.3,10.2,230,1,15,508,0,3040,0,1,1941.3,5,91,59.4,58,58,59,1941.8,0,2,5,56,-0.2,1,1.1,-1,-0.6,4,-15.3,1,1357,G
614.4,7,9.4,-1.6,36,0,16.9,3,0,0,0,0.8,1933,19.1,14.5,8.8,40.9,84,920,19.1,25.9,2.3,77.3,8.8,230,1,15,508,0,3040,0,1,1932,5,91,59.3,57.7,58,58.9,1932.5,0,2,5,56,-0.2,1,1.1,-0.5,-1.5,8,-20.9,1,1358,G
576,4.7,8.9,-1.6,34,0,16.5,3,0,0,0,0.8,1919,18,14.5,-7.6,37.5,84,920,18,24.7,2.3,77,-8,230,1,15,508,0,3040,0,1,1919,5,91,58.9,56.8,57.5,58.5,1919.3,0,1,5,55,-0.2,1,1.1,0,-1.4,0,-19.4,1,1359,G
409.6,0,7.1,5.5,24,0,14.5,3,0,1,0,0.8,1874,4.7,14.8,-35,4.1,84,920,4.3,16.5,1.2,76.2,-35.8,230,1,15,508,0,3040,0,1,1895.5,5,91,58.1,56.1,56.1,57.9,1895.8,0,1,5,55,-0.4,1,1.1,0,-1.3,0,-17.8,1,1360,G
0,0,9.4,0,30,0,16.1,3,0,1,0,0.8,1850,0,14.5,-34.8,-7.9,84,920,0,20.8,0,75.8,-34.8,230,1,15,508,0,3040,0,1,1859.3,5,91,56.9,55.5,55.6,56.6,1859.5,0,1,5,54,-0.5,1,1.1,0,-1.1,0,-19.2,1,1361,G
0,0,8.9,0,31,0,16.1,3,0,1,0,0.8,1803,0,14.5,-34.8,-8.3,84,920,0,22.7,0,75,-34.8,230,1,15,508,0,3040,0,1,1819.5,5,91,55.8,54,54.1,55.5,1819.8,0,1,5,52,-0.5,1,1.1,0,-1.1,4,-16.4,1,1362,G
0,0,8.5,0,31,0,16.1,3,0,1,0,0.8,1759,0,14.5,-35.4,-8.3,84,910,0,22,0,74.6,-35.4,230,1,15,508,0,3040,0,1,1775.5,5,91,54.4,52.6,52.8,54.1,1775.5,0,1,5,51,-0.6,2,2.6,0,-0.8,0,-17.1,1,1363,G
0,0,8,0,31,0,15.7,3,0,1,0,0.8,1664,0,15.2,-35.5,-7.9,84,910,0,22,0,72.7,-35.5,230,1,15,508,0,3040,0,1,1688.8,5,91,51.6,50,50.4,51.3,1688.8,0,1,5,49,-1.1,2,8.5,0,-0.4,4,-8.9,1,1364,G
0,0,7.5,0,32,0,15.3,3,0,1,0,0.8,1563,0,15.2,-35.7,-7.5,84,910,0,22,0,70.3,-35.7,230,1,15,508,0,3040,0,1,1590.8,5,91,48.6,47.2,47.4,48.4,1591,0,1,5,46,-0.9,2,4.6,0,-0.1,0,-7.9,1,1365,G
0,0,7.5,0,32,0,15.3,3,0,1,0,0.8,1529,0,15.2,-35.3,-7.5,84,900,0,21.6,0,69.5,-35.3,230,1,15,508,0,3040,0,1,1551,5,91,47.4,46.1,46.1,47.1,1551.3,0,1,5,45,-0.5,1,1.1,0,-0.2,0,-12.5,1,1366,G
0,0,7.5,0,33,0,15.3,3,0,1,0,0.8,1520,0,14.5,-34.9,-7.5,84,900,0,22,0,69.1,-34.9,230,1,15,508,0,3040,0,1,1541.5,5,91,47.1,46,46,46.9,1542,0,1,5,44,-0.5,1,1.1,0,-0.5,4,-18.2,1,1367,G
0,0,7.5,0,32,0,15.3,3,0,1,0,0.8,1523,0,14.5,-34.8,-7.5,84,900,0,22,0,69.1,-34.8,230,1,15,508,0,3040,0,1,1543.3,5,91,47.3,46,46,47,1544,0,1,5,44,-0.5,1,1.1,-0.5,-0.8,0,-18.7,1,1368,G
0,0,7.5,0,32,0,15.3,3,0,1,0,0.8,1535,0,14.8,-35.9,-7.5,84,900,0,22,0,69.5,-35.9,230,1,15,508,0,3040,0,1,1556.3,5,91,47.6,46.1,46.1,47.5,1556.8,0,1,5,45,-0.6,2,2.4,-1.5,-0.7,0,-16.7,1,1369,G
0,0,7.5,0,32,0,15.3,3,0,1,0,0.8,1538,0,15.2,-36.7,-7.5,83,900,0,21.6,0,69.5,-36.7,230,1,15,508,0,3040,0,1,1555.3,5,91,47.6,46,46.1,47.4,1555.5,0,1,5,45,-0.9,2,5.5,-3,-0.5,4,-18.2,1,1370,G
0,0,7.5,0,32,0,15.3,3,0,1,0,0.8,1496,0,15.2,-37.1,-7.5,83,900,0,22,0,68.8,-37.1,230,1,15,508,0,3040,0,1,1514.5,5,91,46.3,44.7,44.9,46.1,1514.8,0,1,5,44,-1.2,2,8.2,-4,-0.3,8,-5.5,1,1371,G
0,0,7.5,0,32,0,15.3,3,0,1,0,0.8,1480,0,15.6,-37,-7.5,83,900,0,22,0,68.4,-37,230,1,15,508,0,3040,0,1,1496,5,91,45.6,44.1,44.2,45.4,1496.8,0,1,5,43,-0.6,1,1.4,-4,0.2,4,1,1,1372,G
0,0,7.5,0,32,0,15.3,3,0,1,0,0.8,1506,0,15.2,-36.7,-7.5,83,900,0,22,0,68.8,-36.7,230,1,15,508,0,3040,0,1,1518.5,5,91,46.3,45.4,45.8,46,1519.3,0,1,5,44,-0.5,1,1.1,-4,0.6,0,3.7,1,1373,G
0,0,7.5,0,32,0,15.3,3,0,1,0,0.8,1538,0,15.2,-36.3,-7.5,83,900,0,21.6,0,69.9,-36.3,230,1,15,508,0,3040,0,1,1546,5,91,47,46.1,46.1,46.8,1546.8,0,1,5,45,-0.5,1,1.2,-4.5,0.5,0,1.4,1,1374,G
0,0,7.5,0,32,0,15.3,3,0,1,0,0.8,1555,0,15.2,-35.8,-7.5,83,900,0,21.6,0,70.3,-35.8,230,1,15,508,0,3040,0,1,1571,5,91,47.9,46.4,46.6,47.6,1571.8,0,1,5,45,-0.5,1,1.2,-5.5,0.4,0,0.9,1,1375,G
0,0,8,0,32,0,15.3,3,0,1,0,0.8,1575,0,15.2,-35.4,-7.5,83,900,0,21.6,0,70.7,-35.4,230,1,15,508,0,3040,0,1,1591.8,5,91,48.5,47.8,47.9,48.3,1592.8,0,1,5,46,-0.4,1,1.2,-6,0.3,0,-1.2,1,1376,G
0,0,8,0,31,0,15.3,3,0,1,0,0.8,1598,0,15.2,-35.2,-7.5,83,900,0,22,0,71.1,-35.2,230,1,15,508,0,3040,0,1,1620.3,5,91,49.4,48.1,48.1,49.1,1621,0,1,5,47,-0.5,1,1.1,-6,0.1,4,-6.5,1,1377,G
0,0,8,0,31,0,15.7,3,0,1,0,0.8,1627,0,14.8,-35.1,-7.5,83,910,0,21.6,0,71.9,-35.1,230,1,15,508,0,3040,0,1,1645.3,5,91,50.3,48.7,49.2,50,1645.8,0,1,5,48,-0.5,1,1.1,-7,-0.2,0,-8.9,1,1378,G
0,0,8,0,31,0,15.7,3,0,1,0,0.8,1651,0,14.5,-35.1,-7.5,83,910,0,21.6,0,72.3,-35.1,230,1,15,508,0,3040,0,1,1667.5,5,91,50.9,49.8,50,50.6,1668.3,0,1,5,48,-0.5,1,1.1,-6.5,-0.2,0,-7.8,1,1379,G
0,0,8,0,31,0,15.7,3,0,1,0,0.8,1672,0,14.5,-35.9,-7.5,82,910,0,21.6,0,73,-35.9,230,1,15,508,0,3040,0,1,1694.5,5,91,51.8,50.2,50.1,51.5,1695.3,0,1,5,49,-0.5,2,1.5,-6,-0.1,0,-5,1,1380,G
0,0,8.5,0,31,0,15.7,3,0,1,0,0.8,1681,0,15.2,-36.3,-7.5,82,910,0,22,0,73,-36.3,230,1,15,508,0,3040,0,1,1700,5,91,51.9,50.4,50.4,51.6,1700.5,0,1,5,49,-0.8,2,4.6,-6,-0.1,0,-7,1,1381,G
0,0,8,0,31,0,15.7,3,0,1,0,0.8,1630,0,15.2,-36.2,-7.5,82,910,0,22,0,71.9,-36.2,230,1,15,508,0,3040,0,1,1646.3,5,91,50.3,48.8,49.1,50,1646,0,1,5,47,-1.3,2,11.2,-6,-0.3,0,-5,1,1382,G
0,0,7.1,0,31,0,14.9,3,0,1,0,0.8,1363,0,15.2,-36.3,-7.1,82,900,0,21.6,0,66.8,-36.3,230,1,15,508,0,3040,0,1,1380.8,5,91,45,43.9,44.1,44.8,1379.8,0,1,5,41,-1.5,2,14,-6,0,4,-0.7,1,1383,G
76.8,0,6.1,0,28,0,13.7,3,0,0,0,0.8,1183,0,15.2,-10.2,-1.9,82,890,0,19.2,0,64.1,-10.4,230,1,15,508,0,3040,0,1,1285.3,5,91,39,38,38.2,38.8,1284.3,1,0,5,37,-1.6,2,15.5,-6,0,0,-2,1,1384,G
345.6,0,7.1,0,38,0,14.9,3,0,0,0,0.8,1012,12.9,15.6,-11.8,4.5,82,870,12.9,27.8,2.3,61.7,-11.3,230,1,15,508,0,3040,0,1,1254.3,5,91,34.3,33.2,33.3,34.1,1257.8,1,0,5,33,-1.4,2,12.1,-6,-0.2,0,-2.4,1,1385,G
371.2,0,6.6,7,34,0,14.5,3,0,0,0,0.8,1149,10.2,16,-17.3,0.4,82,860,10.2,23.5,2.3,64.5,-17,230,1,15,508,0,3040,0,1,1443.8,4,91,31.6,30.3,30.4,31.4,1443.8,1,0,5,30,-0.6,2,2.9,-6,-0.3,0,-0.9,1,1386,G
320,0,6.1,10.2,31,0,14.1,3,0,0,0,0.8,1121,9.4,16.4,-16.7,3,82,850,9.4,20.8,2.3,64.1,-16.6,230,1,15,508,0,3040,0,1,1383.3,4,91,30.3,29.2,29.3,30,1383,1,0,5,29,-0.5,2,3.1,-6,-0.2,4,-6,1,1387,G
307.2,0,6.1,12.5,31,0,14.1,3,0,0,0,0.8,1013,9.8,16.4,-14.4,2.3,82,850,9.8,21.6,2.3,62.1,-14.6,230,1,15,508,0,3040,0,1,1316.8,4,91,28.9,27.8,28,28.6,1316.5,1,0,5,27,-0.5,1,2.9,-6,-0.5,8,-15.7,1,1388,G
281.6,0,6.1,7.8,32,0,14.1,3,0,0,0,1.6,959,9.8,16.4,-15.1,0,82,850,9.8,23.1,2.3,60.9,-14.8,230,1,15,508,0,3040,0,1,1269.5,4,91,27.9,26.2,26.1,27.8,1269.8,1,0,5,26,-0.3,1,1.1,-6,-0.5,0,-13.8,1,1389,G
268.8,0,6.1,5.5,33,0,14.1,3,0,0,0,1.6,914,10.2,16.4,-12.9,0,82,850,10.2,23.9,2,59.8,-12.6,230,1,15,508,0,3040,0,1,1237.5,4,91,27.1,26,26,27,1237.5,1,0,5,25,-0.3,2,1.4,-6,-0.6,4,-18.5,1,1390,G
268.8,0,6.1,3.9,35,0,14.1,3,0,0,0,1.6,871,10.9,16.4,-11.6,0.4,82,850,10.9,26.3,2,58.6,-11.5,230,1,15,508,0,3040,0,1,1182.8,4,91,26,24.6,24.7,25.8,1182.5,1,0,5,24,-0.4,2,2.5,-3,-0.4,0,-13.3,1,1391,G
281.6,0,5.7,3.1,36,0,13.7,3,0,0,0,1.6,869,10.5,16.4,-14.9,-2.3,82,850,10.5,27.1,2,58.6,-14.9,230,1,15,508,0,3040,0,1,1313.5,4,91,24.8,23.6,23.8,24.5,1317,1,0,5,23,-0.4,2,1.2,-2,-0.5,24,-51.6,1,1392,G
358.4,0,7.1,3.9,37,0,14.9,3,0,0,0,1.6,1105,13.3,16.4,-11.8,6.8,82,1210,13.3,27.1,2,62.9,-11.6,230,1,15,508,0,3040,0,1,1397.8,3,91,23.5,21.7,21.8,23.4,1397.3,1,0,5,21,-0.7,2,5.5,-1.5,-0.9,12,-48.2,1,1393,G
345.6,0,7.1,7,34,0,14.5,3,0,0,0,1.6,1118,12.5,16.4,-7.6,6.8,82,1130,12.5,24.3,2.3,63.7,-7.7,230,1,15,508,0,3040,0,1,1228.3,3,91,20.5,19.1,19.1,20.4,1226.8,1,0,5,19,-1.1,2,9.7,-0.5,-0.3,32,-9.7,1,1394,G
332.8,0,7.1,7,38,0,14.9,3,0,0,0,1.6,1007,14.1,16.4,-3.2,5.6,82,1030,14.5,28.2,2.3,61.3,-3.2,230,1,15,508,0,3040,0,1,1046.3,3,91,17.3,16.4,16.5,17.1,1044.8,1,0,5,16,-0.9,2,6.4,0,0.2,52,51.2,1,1395,G
384,0,7.1,4.7,43,0,14.9,3,0,0,0,1.6,954,16.4,16,4.9,4.9,82,980,16.4,33.3,2.3,60.2,5.1,230,1,15,508,0,3040,0,1,923.8,3,91,14.9,14.7,14.7,14.6,923,1,0,5,15,-0.8,2,5.7,0,0.9,52,104.1,1,1396,G
384,0,7.5,3.1,49,0,15.3,3,0,0,0,1.6,889,19.1,15.6,8.8,3.8,82,920,19.1,39.6,2,58.6,9,230,1,15,508,0,3040,0,1,794.8,3,91,12.8,12.6,12.7,12.5,793.8,1,0,5,13,-0.7,2,5.7,0,0.7,36,64.7,1,1397,G
409.6,0,7.5,2.3,54,0,15.3,3,0,0,0,1.6,840,20.7,15.6,11.3,1.9,82,860,20.7,43.9,2,57,11.6,230,1,15,508,0,3040,0,1,664.8,3,91,10.9,10.4,10.3,10.8,664,1,0,5,10,-0.6,2,5.2,0,0.1,68,2.5,1,1398,G
422.4,0,8,2.3,56,0,15.3,3,0,0,0,1.6,837,20.3,15.2,10,0.4,83,840,20.7,45.5,2,57,10.7,230,1,15,508,0,3040,0,1,600.3,3,91,9.9,8.5,9.2,9.8,600.8,1,0,5,9,0,1,1.3,0,0.1,0,13.4,1,1399,G
422.4,0,8,1.6,56,0,15.3,3,0,0,0,1.6,834,20.3,15.2,10.5,0.4,83,830,20.7,45.5,2,56.6,10.8,230,1,15,508,0,3040,0,1,609,3,91,10,9.7,10,9.9,609.8,1,0,5,9,0,2,1.4,0,0.1,16,28.5,1,1400,G
409.6,0,8,1.6,57,0,15.3,3,0,0,0,1.6,812,21.1,15.2,15.9,1.1,83,820,21.1,46.3,2,56.3,16,230,1,15,508,0,3040,0,1,558.5,3,91,9.1,8.4,8.5,9.1,558.3,1,0,5,8,-0.8,2,8.1,0,0,0,7,1,1401,G
422.4,0,8,1.6,58,0,15.3,3,0,0,0,1.6,806,20.7,15.2,11.6,-1.5,83,800,20.7,47.8,2,56.3,11.9,230,1,15,508,0,3040,0,1,570.5,1,91,5.1,4.2,4.2,5.1,572.3,1,0,5,4,-1.4,2,13.3,8,0,8,1.2,1,1402,G
409.6,0,8,1.6,59,0,15.3,3,0,0,0,1.6,778,20.7,15.2,8.2,-1.9,83,760,21.1,49,2,55.9,8.2,230,1,15,508,0,3040,0,1,169,1,91,1.3,0.5,0.6,1.3,173.3,1,0,5,0,-0.8,2,12.8,0,0,0,1.2,1,1403,G
371.2,0,7.1,3.9,59,0,14.9,3,0,0,0,1.6,702,19.9,15.2,9.1,-4.1,84,680,19.9,48.2,2,54.7,9.4,230,1,15,508,0,3040,0,1,0,1,91,0.1,0,0,0.1,0,1,0,5,0,0,2,9.2,0,0,0,1.2,1,1404,G
345.6,0,7.1,3.9,59,0,14.9,3,0,0,0,1.6,664,21.1,15.2,13.7,-1.9,84,670,21.5,48.6,2,54.3,13.8,230,1,15,508,0,3040,0,1,0,1,91,0,0,0,0,0,1,0,5,0,0.1,2,6.2,0,0,0,1.2,1,1405,G
358.4,0,7.1,3.1,59,0,14.5,3,0,0,0,1.6,682,19.9,15.2,5.3,-4.9,84,670,19.9,47.8,2,54.3,5.8,230,1,15,508,0,3040,0,1,58.8,1,91,0.3,0,0,0.3,60,1,0,5,0,0.2,1,2.9,0,0,0,1.6,1,1406,G
358.4,0,7.1,3.1,56,0,14.9,3,0,0,0,1.6,716,19.5,15.2,11.3,-1.9,84,710,19.5,45.5,2,54.7,11.3,230,1,15,508,0,3040,0,1,214.5,1,91,1.3,0.2,0.2,1.3,216,1,0,5,0,0.3,1,1.1,0,0,0,1.6,1,1407,G
358.4,0,7.1,3.1,56,0,14.9,3,0,0,0,1.6,744,19.9,15.2,11.5,-0.8,84,740,19.9,45.9,2,55.1,11.2,230,1,15,508,0,3040,0,1,379.3,1,91,2.5,2,2,2.5,380.3,1,0,5,2,0.2,2,1.7,0,0,0,1.6,1,1408,G
384,0,7.1,3.1,56,0,14.9,3,0,0,0,1.6,751,20.3,15.2,11.1,-0.4,84,750,20.3,45.9,2,55.1,11.1,230,1,15,508,0,3040,0,1,404,1,91,2.6,2,2,2.8,403.5,1,0,5,2,-0.2,2,5.7,0,0,0,1.6,1,1409,G
371.2,0,7.1,3.1,56,0,14.9,3,0,0,0,1.6,732,19.9,15.2,12,-1.5,84,720,19.9,45.9,2,55.1,11.9,230,1,15,508,0,3040,0,1,158.8,1,91,1.3,0.2,0.2,1.1,156.3,1,0,5,0,-0.6,2,8.7,0,0,0,0.8,1,1410,G
320,0,7.1,3.1,56,0,14.5,3,0,0,0,1.6,672,19.9,14.8,11.2,-1.1,85,670,19.9,45.5,2,54.3,11.4,230,1,15,508,0,3040,0,1,1.8,1,91,0.1,0,0,0.1,1.3,1,0,5,0,-0.1,2,8.7,0,0,0,-0.6,1,1411,G
332.8,0,7.1,2.3,57,0,14.5,3,0,0,0,1.6,663,19.9,14.5,11.4,-1.5,85,670,19.9,45.9,2,54.3,11.7,230,1,15,508,0,3040,0,1,0,1,91,0,0,0,0,0,1,0,5,0,0,2,8.9,0,0,0,-0.5,1,1412,G
332.8,0,7.1,2.3,57,0,14.5,3,0,0,0,1.6,663,19.9,14.5,12.3,-1.9,85,670,20.3,46.3,2,54.3,12.2,230,1,15,508,0,3040,0,1,0,1,91,0,0,0,0,0,1,0,5,0,0,2,9.1,0,0,0,-0.6,1,1413,G
332.8,0,7.1,1.6,57,0,14.5,3,0,0,0,1.6,663,20.3,14.5,12.7,-2.3,85,670,20.3,46.7,2,54.3,13.1,230,1,15,508,0,3040,0,1,0,1,91,0,0,0,0,0,1,0,5,0,0,2,9.1,0,0,0,-1,1,1414,G
320,0,7.1,1.6,57,0,14.5,3,0,0,0,1.6,665,19.9,14.5,15,-1.9,86,670,20.3,46.3,2,54.3,15.2,230,1,15,508,0,3040,0,1,0,1,91,0,0,0,0,0,1,0,5,0,0,2,9.1,0,0,0,-0.9,1,1415,G
76.8,0,7.1,1.6,57,0,14.5,3,0,0,0,1.6,668,20.3,14.5,12.3,-1.9,86,670,20.3,46.7,2,54.3,12.5,230,1,15,508,0,3040,0,1,0,1,91,0,0,0,0,0,1,0,5,0,0,2,9.1,0,0,0,-0.8,1,1416,G
