Fuel_consumption,Accelerator_Pedal_value,Throttle_position_signal,Short_Term_Fuel_Trim_Bank1,Intake_air_pressure,Filtered_Accelerator_Pedal_value,Absolute_throttle_position,Engine_soacking_time,Inhibition_of_engine_fuel_cut_off,Engine_in_fuel_cut_off,Fuel_Pressure,Long_Term_Fuel_Trim_Bank1,Engine_speed,Engine_torque_after_correction,Torque_of_friction,Flywheel_torque_(after_torque_interventions),Current_spark_timing,Engine_coolant_temperature,Engine_Idel_Target_Speed,Engine_torque,Calculated_LOAD_value,Minimum_indicated_engine_torque,Maximum_indicated_engine_torque,Flywheel_torque,Torque_scaling_factor(standardization),Standard_Torque_Ratio,Requested_spark_retard_angle_from_TCU,TCU_requests_engine_torque_limit_(ETL),TCU_requested_engine_RPM_increase,Target_engine_speed_used_in_lock-up_module,Glow_plug_control_request,Activation_of_Air_compressor,Torque_converter_speed,Current_Gear,Transmission_oil_temperature,Wheel_velocity_front_left-hand,Wheel_velocity_rear_right-hand,Wheel_velocity_front_right-hand,Wheel_velocity_rear_left-hand,Torque_converter_turbine_speed_-_Unfiltered,Clutch_operation_acknowledge,Converter_clutch,Gear_Selection,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON/OFF,Master_cylinder_pressure,Calculated_road_gradient,Acceleration_speed_-_Lateral,Steering_wheel_speed,Steering_wheel_angle,Trip,Time(s),Driver
358.4,0,7.1,0,0,0,14.9,4,0,0,0,2.3,672,23,17.2,12,-3,87,670,23,53.3,2,53.5,12.4,230,1,15,508,0,3040,0,1,0,1,89,0,0,0,0,0,1,0,5,0,-0.1,2,7.6,0,0.1,0,4.1,1,275,H
371.2,0,7.1,0,0,0,14.9,4,0,0,0,2.3,669,23.4,17.2,13.8,-2.6,87,670,23.4,53.3,2,53.5,13.7,230,1,15,508,0,3040,0,1,0,1,89,0,0,0,0,0,1,0,5,0,-0.1,2,5.8,0,0.1,0,4,1,276,H
371.2,0,7.5,0,0,0,14.9,4,0,0,0,2.3,667,23.4,17.2,13.9,-3.4,87,670,23.4,53.7,2,53.5,13.7,230,1,15,508,0,3040,0,1,0,1,89,0,0,0,0,0,1,0,5,0,-0.1,2,5.9,0,0.1,0,4.1,1,277,H
89.6,0,7.1,0,0,0,14.9,4,0,0,0,2.3,667,23.4,17.2,13.9,-2.6,87,670,23.4,53.7,2,53.5,13.8,230,1,15,508,0,3040,0,1,0,1,89,0,0,0,0,0,1,0,5,0,-0.1,2,6,0,0.1,0,3.7,1,278,H
358.4,0,7.1,-0.8,0,0,15.3,4,0,0,0,2.3,667,23.4,17.2,13.6,-3,87,670,23.4,53.3,2,53.5,14,230,1,15,508,0,3040,0,1,0,1,89,0,0,0,0,0,1,0,5,0,-0.1,2,6,0,0.1,0,4.1,1,279,H
358.4,0,7.1,-0.8,0,0,14.9,4,0,0,0,2.3,665,23.4,17.2,13.8,-3,87,670,23.4,53.7,2,53.5,14.2,230,1,15,508,0,3040,0,1,0,1,89,0,0,0,0,0,1,0,5,0,-0.1,2,11.8,0,0.1,0,4,1,280,H
358.4,0,7.1,-0.8,0,0,14.9,4,0,0,0,2.3,668,23.4,17.2,12.5,-3,87,670,23.4,53.7,2,53.5,13,230,1,15,508,0,3040,0,1,0,1,89,0,0,0,0,0,1,0,5,0,-0.1,2,12.4,0,0.1,0,3.9,1,281,H
371.2,0,7.1,-0.8,0,0,15.3,4,0,0,0,2.3,668,23.4,17.2,12.6,-3,87,670,23.4,53.7,2,53.5,13.2,230,1,15,508,0,3040,0,1,0,1,89,0,0,0,0,0,1,0,5,0,-0.1,2,7.6,0,0.1,0,4,1,282,H
358.4,0,7.1,-0.8,0,0,15.3,4,0,0,0,2.3,671,23.4,17.2,14.3,-2.6,87,670,23.4,53.7,2,53.5,14.7,230,1,15,508,0,3040,0,1,0,1,89,0.1,0,0,0,0,1,0,5,0,0.1,1,2.1,0,0.1,0,3.8,1,283,H
396.8,0,8.5,0,0,0,15.3,4,0,0,0,2.3,728,24.2,16.8,33.5,-1.1,87,720,23.8,53.3,2,53.9,30.7,230,1,15,508,0,3040,0,1,220.8,1,89,1.3,0.2,0.3,1.3,223.5,1,0,5,0,0.3,1,1,0,0.1,0,-2.5,1,284,H
1369.6,0,21.1,1.6,47,0,23.9,4,0,0,0,2.3,1522,43.8,15.6,75,3.4,87,760,43.8,76.5,2,68.4,75.4,230,1,15,508,0,3040,0,1,772,1,89,5,4.2,4.2,4.9,782.5,1,0,5,5,1.9,1,1,-1.5,0,0,-2.1,1,285,H
1958.4,0,22.6,0.8,48,0,27.1,4,0,0,0,2.3,2164,48,15.6,64.6,11.6,87,810,48,74.9,2.3,76.6,64.6,230,1,15,508,0,3040,0,1,1880.3,1,89,13,12.1,12.2,12.9,1890.5,1,0,5,12,1.9,1,1.1,0,0,0,0.7,1,286,H
1907.2,0,18.8,3.1,50,0,23.9,4,0,0,0,2.3,2333,42.6,16,67.9,16.1,87,910,44.5,62.4,2.3,77,68.1,230,1,15,508,0,3040,0,1,2133.3,1,89,18.4,17.5,17.7,18.3,2129.3,1,0,5,17,1.2,1,1.1,0,0.1,0,10.1,1,287,H
1881.6,0,20.2,1.6,51,0,24.3,4,0,0,0,2.3,2245,46.5,15.6,69.5,16.1,87,1020,46.1,67.1,2.3,77,69.4,230,1,15,508,0,3040,0,1,2033.3,2,89,22.5,21.7,21.9,22.3,2037.5,0,2,5,21,1.1,1,1.1,-0.5,0.5,40,19.9,1,288,H
2009.6,0,19.3,1.6,46,0,24.3,4,0,0,0,2.3,2534,44.1,16.4,55.4,21.8,87,1070,43.8,61.2,2.7,77.3,55.5,230,1,15,508,0,3040,0,1,2388.3,2,89,26.4,25.9,26,26.1,2392,0,2,5,25,1,1,1.1,-0.5,0.9,32,54.8,1,289,H
1382.4,0,13.2,0.8,25,0,20.8,4,0,0,0,2.3,2214,31.3,16.8,-6.7,27.8,87,1110,31.6,45.5,2.3,76.6,-7.5,230,1,15,508,0,3040,0,1,2106.5,3,89,28.9,29,29.3,28.6,2099.8,1,0,5,28,0.4,1,1.1,0,1.6,16,70.6,1,290,H
640,0,10.8,3.9,12,0,16.9,4,0,0,0,2.3,1869,19.9,17.2,48.6,29.6,87,1450,19.5,27.1,2.3,75.4,46.5,230,1,15,508,0,3040,0,1,1841.8,3,89,29.8,30,30.2,29.5,1842.8,1,0,5,29,-0.3,1,1,0.5,1.9,0,72.4,1,291,H
1241.6,0,13.2,2.3,22,0,20,4,0,0,0,2.3,2023,31.6,16.4,-4,26.6,86,1460,31.6,47.1,2.3,76.6,-4,230,1,15,508,0,3040,0,1,1889,3,90,30.8,31.1,31.5,30.5,1890.3,1,0,5,30,0.2,1,1,0.5,2.2,8,67.5,1,292,H
1280,0,19.7,3.9,45,0,22.4,4,0,0,0,2.3,1866,36.7,16,82,18.8,86,1370,36.3,53.7,2,75.4,82.6,230,1,15,294,0,3040,0,1,1613.5,4,90,31.8,32,32,31.4,1610,1,0,5,31,0.2,1,1,0.5,2,12,71.7,1,293,H
2342.4,0,66.2,2.3,55,0,56.9,4,0,0,0,2.3,2101,52,15.6,83.3,3,85,930,52,88.2,2.3,77,83.3,230,1,15,508,0,3040,0,1,1590.5,4,90,34.3,34.2,34.4,33.9,1592.5,1,0,5,33,0.8,1,1,0.5,1.9,32,35.8,1,294,H
2534.4,0,77.5,4.7,80,0,62.7,4,0,0,0,2.3,2236,52.3,15.6,86.3,3,84,870,52.3,89.8,2.3,77,92.6,230,1,15,508,0,3040,0,1,1815.5,4,90,37.8,36.8,37,37.4,1823.3,1,0,5,36,0.7,1,1,0.5,0.3,40,-1.7,1,295,H
3430.4,0,97.2,3.1,86,0,83.5,4,0,0,0,2.3,2735,58.6,16.4,98.3,5.3,84,1330,59.4,95.7,2.7,78.1,98.3,230,1,15,508,0,3040,0,1,2481.5,3,90,41.1,39.9,40.3,40.6,2484.3,1,0,5,39,1.1,1,1,0.5,0.1,0,0.2,1,296,H
3763.2,0,81.2,7.8,77,0,68.6,4,0,0,0,2.3,2943,58.6,17.2,79.5,9,84,1540,60.2,90.6,3.1,79.3,95.8,230,1,15,508,0,3040,0,1,2699,3,90,45.6,44.3,44.6,45.1,2698,1,0,5,43,1,1,1,0.5,-0.2,0,-4.6,1,297,H
3212.8,0,100,4.7,68,0,83.9,4,0,0,0,2.3,2538,54.7,16.4,91.8,3,84,1270,55.5,94.5,2.7,77.7,91.8,230,1,15,508,0,3040,0,1,2275.5,4,90,49.3,48.1,48.4,48.8,2274.5,0,2,5,47,0.8,1,1,0.5,0.1,8,1.1,1,298,H
2099.2,0,36.2,3.9,28,0,44.3,4,0,0,0,2.3,2494,36.7,16.4,33.1,21.4,84,930,36.3,60,2.7,77.3,30.4,230,1,15,396,0,3040,0,1,2359.3,4,90,52.1,51.2,51.5,51.8,2358,1,0,5,49,0.3,1,1,0.5,0.2,0,1.5,1,299,H
1779.2,0,21.6,2.3,55,0,24.7,4,0,0,0,2.3,2101,46.5,15.2,82.1,14.6,84,910,46.1,65.9,2.3,77,82.6,230,1,15,380,0,3040,0,1,1812.8,5,90,53.6,52.4,52.8,53.1,1809.8,1,0,5,51,0.3,1,1,0.5,0.1,0,0.8,1,300,H
1561.6,0,16.5,-1.6,29,0,23.5,4,0,0,0,2.3,2006,37.5,15.6,-7.3,11.6,84,910,37.1,62.4,2,76.2,-8,230,1,15,508,0,3040,0,1,1815.8,5,90,55.4,54.1,54.2,55,1816.5,0,1,5,53,0.1,1,1,0.5,0.1,4,2.2,1,301,H
345.6,0,6.6,10.2,0,0,14.1,4,0,1,0,2.3,1737,5.1,17.2,-41.2,3,84,910,5.1,16.5,0,73.8,-41.2,230,1,15,508,0,3040,0,1,1801.8,5,90,54.9,54,54.1,54.6,1801.8,0,1,5,52,-0.6,1,3.1,0.5,0.3,0,4.5,1,302,H
192,0,8.5,0,1,0,15.3,4,0,0,0,2.3,1747,0,16.8,14.9,13.5,84,910,1.6,19.6,0.4,73.8,14.6,230,1,15,508,0,3040,0,1,1760.3,5,90,53.5,52.2,52.4,53.1,1760.8,0,2,5,51,-0.4,1,1,0.5,0.3,0,1.5,1,303,H
1036.8,0,11.3,0,25,0,18.8,4,0,0,0,2.3,1786,28.9,15.6,-8.5,20.6,84,910,28.5,42.7,2.3,75,-9.3,230,1,15,508,0,3040,0,1,1757,5,90,53.5,52.1,52.1,53.1,1757.3,0,1,5,51,0,1,1,0.5,0.4,4,6.2,1,304,H
640,0,10.8,4.7,12,0,16.5,4,0,0,0,2.3,1765,17.6,16.4,54.7,20.6,84,910,17.6,25.5,0.8,74.6,54.7,230,1,15,508,0,3040,0,1,1748.5,5,90,53.1,52.1,52.1,52.8,1749,0,2,5,51,-0.3,1,1,0.5,0.2,4,5.8,1,305,H
1113.6,0,10.8,5.5,19,0,18.8,4,0,0,0,2.3,1788,28.5,15.6,-17.3,12.4,84,910,28.1,47.1,2,74.6,-18.1,230,1,15,508,0,3040,0,1,1751,5,90,53.4,52.1,52.1,53,1751.5,0,1,5,51,0,1,1.1,0.5,0.6,4,4.8,1,306,H
537.6,0,9.9,13.3,0,0,16.1,4,0,0,0,2.3,1734,14.1,16.4,52,16.9,84,910,14.1,22.4,0,73.8,52.2,230,1,15,508,0,3040,0,1,1730.3,5,90,52.6,51.8,52,52.1,1730.5,0,2,5,50,-0.3,1,1,0.5,0.2,0,2.6,1,307,H
1676.8,0,18.8,10.9,48,0,23.1,4,0,0,0,2.3,1805,44.9,14.8,74,12.4,84,910,44.9,68.2,2.3,74.6,74,230,1,15,508,0,3040,0,1,1738,5,90,53,51.8,52,52.5,1739,0,2,5,50,0.2,1,1,0.5,-0.1,4,-1.4,1,308,H
76.8,0,6.1,3.1,0,0,18,4,0,0,0,2.3,1612,2.7,17.2,-35,2.3,85,910,2.7,41.2,0,71.1,-35,230,1,15,508,0,3040,0,1,1646.8,5,90,53,51.5,51.6,52.6,1645,0,1,5,49,-2.1,2,19.9,0.5,-0.6,0,-8.2,1,309,H
51.2,0,7.1,2.3,0,0,14.9,4,0,1,0,2.3,1478,0.4,16.4,-39.8,-4.9,85,900,0.4,18.8,0,67.6,-39.8,230,1,15,508,0,3040,0,1,1496.5,5,90,45.5,44.3,44.5,45.3,1494.5,0,1,5,43,-2.2,2,20.9,0.5,-0.2,4,-3.8,1,310,H
115.2,0,6.1,0,0,0,14.1,4,0,0,0,2.3,1154,0.8,16.8,-4.5,3,85,890,1.6,19.2,0.8,62.9,-4.5,230,1,15,508,0,3040,0,1,1247.3,5,90,37.9,36.6,36.8,37.6,1245,1,0,5,36,-2.5,2,24.8,0.5,-0.2,12,1.8,1,311,H
371.2,0,7.5,-0.8,0,0,14.9,4,0,0,0,2.3,968,15.2,16.4,-3.4,3.4,85,870,15.2,31.8,2.3,60.2,-3.3,230,1,15,508,0,3040,0,1,1140.5,4,90,26.9,26,26.1,26.6,1139.5,1,0,5,25,-3.8,2,37.2,0.5,0.1,0,1.4,1,312,H
384,0,8.9,-1.6,0,0,16.1,4,0,0,0,2.3,857,19.1,16,24.4,3.4,85,880,19.1,40.8,2,57.4,24.1,230,1,15,508,0,3040,0,1,757.5,3,90,12.8,11.7,11.9,12.5,753.3,1,0,5,12,-4.6,2,41.9,0.5,0.1,0,0.8,1,313,H
601.6,0,8.5,0.8,0,0,16.1,4,0,0,0,2.3,859,21.9,15.2,11.8,-9,85,820,21.9,56.5,2,56.6,12.4,230,1,15,508,0,3040,0,1,211.5,1,90,1.4,0.8,0.8,1.4,214.3,1,0,5,2,-1.6,2,30,1.5,0.1,0,0.9,1,314,H
448,0,8,-0.8,0,0,15.3,4,0,0,0,2.3,753,20.7,15.6,10.6,-6.8,85,720,20.7,51.4,2,54.7,10.4,230,1,15,508,0,3040,0,1,0,1,90,0,0,0,0,0,1,0,5,0,-0.1,2,25.6,0,0.1,0,0.9,1,315,H
384,0,7.5,-0.8,0,0,15.3,4,0,0,0,2.3,687,21.1,16.8,11.1,-7.1,85,670,21.1,51.4,2,53.9,11.9,230,1,15,508,0,3040,0,1,0,1,90,0,0,0,0,0,1,0,5,0,0,2,25.4,0,0.1,0,0.9,1,316,H
371.2,0,7.1,-0.8,0,0,14.9,4,0,0,0,2.3,678,21.5,17.2,7.7,-6.4,85,670,21.9,52.2,2,53.9,7.8,230,1,15,508,0,3040,0,1,0,1,90,0,0,0,0,0,1,0,5,0,0,2,24.9,0,0.1,0,0.9,1,317,H
358.4,0,7.1,-1.6,0,0,14.9,4,0,0,0,2.3,681,21.1,17.2,7.2,-5.6,85,670,21.1,51,2,53.9,7.5,230,1,15,508,0,3040,0,1,0,1,90,0,0,0,0,0,1,0,5,0,0,2,25,0,0.1,0,1.2,1,318,H
332.8,0,7.1,-1.6,0,0,14.9,4,0,0,0,2.3,675,21.5,17.6,8.7,-3.4,85,670,21.5,49.8,2,53.9,9.1,230,1,15,508,0,3040,0,1,0,1,90,0,0,0,0,0,1,0,5,0,0,2,24.7,0,0.1,0,1.1,1,319,H
332.8,0,7.1,-2.3,0,0,14.9,4,0,0,0,2.3,670,21.5,17.2,8.2,-3.4,85,670,21.9,50.2,2,53.9,8.4,230,1,15,508,0,3040,0,1,0,1,90,0,0,0,0,0,1,0,5,0,0,2,24.5,0,0.1,0,0.8,1,320,H
345.6,0,7.1,-2.3,0,0,14.9,4,0,0,0,2.3,668,21.5,17.2,8.7,-3.4,85,670,21.5,50.2,2,53.9,9.2,230,1,15,508,0,3040,0,1,0,1,90,0,0,0,0,0,1,0,5,0,0,2,24.3,0,0.1,0,0.9,1,321,H
332.8,0,7.1,-2.3,0,0,14.9,4,0,0,0,2.3,666,21.5,17.2,10.1,-4.1,85,670,21.9,50.2,2,53.9,10.4,230,1,15,508,0,3040,0,1,0,1,90,0,0,0,0,0,1,0,5,0,0,2,24.3,0,0.1,0,0.9,1,322,H
332.8,0,7.1,-3.1,0,0,14.9,4,0,0,0,2.3,664,21.5,17.2,10.3,-4.1,86,670,21.9,50.6,2,53.5,10.7,230,1,15,508,0,3040,0,1,0,1,90,0,0,0,0,0,1,0,5,0,0,2,24,0,0.1,0,0.9,1,323,H
332.8,0,7.1,-2.3,0,0,14.9,4,0,0,0,2.3,663,21.9,17.2,10.4,-3.8,86,670,21.9,50.6,2,53.5,10.6,230,1,15,508,0,3040,0,1,0,1,90,0,0,0,0,0,1,0,5,0,0,2,23.9,0,0.1,0,1,1,324,H
332.8,0,7.1,-2.3,0,0,14.9,4,0,0,0,2.3,664,21.9,17.2,10.5,-3.8,86,670,21.9,50.6,2,53.5,10.9,230,1,15,508,0,3040,0,1,0,1,90,0,0,0,0,0,1,0,5,0,0,2,23.9,0,0.1,0,0.9,1,325,H
345.6,0,7.1,-2.3,0,0,14.9,4,0,0,0,2.3,664,21.9,17.2,11,-3.8,86,670,21.9,51,2,53.5,10.9,230,1,15,508,0,3040,0,1,0,1,90,0,0,0,0,0,1,0,5,0,0,2,24,0,0.1,0,0.9,1,326,H
332.8,0,7.1,-2.3,0,0,14.9,4,0,0,0,2.3,665,21.9,16.8,10.8,-3.8,86,670,21.9,50.6,2,53.5,10.8,230,1,15,508,0,3040,0,1,0,1,90,0,0,0,0,0,1,0,5,0,0,2,23.9,0,0.1,0,1.2,1,327,H
332.8,0,7.1,-2.3,0,0,14.9,4,0,0,0,2.3,662,22.3,16.4,12.8,-3,87,670,22.3,50.6,2,53.5,12.6,230,1,15,508,0,3040,0,1,0,1,90,0,0,0,0,0,1,0,5,0,0,2,23.7,0,0.1,0,1.2,1,328,H
332.8,0,7.1,-1.6,0,0,14.9,4,0,0,0,2.3,664,21.9,16.4,12.1,-3,87,670,22.3,50.6,2,53.5,12.1,230,1,15,508,0,3040,0,1,0,1,90,0,0,0,0,0,1,0,5,0,0,2,23.6,0,0.1,0,0.9,1,329,H
332.8,0,7.1,-0.8,0,0,14.9,4,0,0,0,2.3,666,21.9,16.4,10.4,-3.4,87,670,22.3,51,2,53.5,11,230,1,15,508,0,3040,0,1,0,1,90,0,0,0,0,0,1,0,5,0,0,2,23.6,0,0.1,0,0.9,1,330,H
345.6,0,7.1,-0.8,0,0,14.9,4,0,0,0,2.3,666,22.3,16.4,12.1,-3.4,87,670,22.3,51,2,53.5,12.3,230,1,15,508,0,3040,0,1,0,1,90,0,0,0,0,0,1,0,5,0,0,2,23.6,0,0.1,0,0.9,1,331,H
358.4,0,7.1,-0.8,0,0,14.9,4,0,0,0,2.3,664,22.3,16.4,12.3,-3.4,87,670,22.3,51.4,2,53.5,12.2,230,1,15,508,0,3040,0,1,0,1,90,0,0,0,0,0,1,0,5,0,0,2,23.6,0,0.1,0,1.1,1,332,H
345.6,0,7.1,0,0,0,14.9,4,0,0,0,2.3,665,22.3,16.4,11.7,-3.4,87,670,22.3,51,2,53.5,12.3,230,1,15,508,0,3040,0,1,0,1,90,0,0,0,0,0,1,0,5,0,0,2,23.6,0,0.1,0,1.1,1,333,H
345.6,0,7.1,0,0,0,14.9,4,0,0,0,2.3,664,22.3,16.4,12.8,-3.4,87,670,22.3,51,2,53.5,13.2,230,1,15,508,0,3040,0,1,0.5,1,90,0,0,0,0,0,1,0,5,0,0,2,23.6,0,0.1,0,0.8,1,334,H
345.6,0,7.1,0,0,0,14.9,4,0,0,0,2.3,665,22.3,16.4,12.9,-3.4,87,670,22.3,51.4,2,53.5,12.8,230,1,15,508,0,3040,0,1,0,1,90,0,0,0,0,0,1,0,5,0,0,2,23.7,0,0.1,0,0.8,1,335,H
345.6,0,7.1,0,0,0,14.9,4,0,0,0,2.3,666,22.3,16.4,13.4,-3,87,670,22.3,51,2,53.5,13.3,230,1,15,508,0,3040,0,1,2.8,1,90,0,0,0,0,3.3,1,0,5,0,0,2,23.7,0,0.1,0,1,1,336,H
358.4,0,7.1,0,0,0,14.9,4,0,0,0,2.3,667,22.3,16.4,11.2,-3.4,87,670,22.3,51.4,2,53.5,11.8,230,1,15,508,0,3040,0,1,0,1,90,0,0,0,0,0,1,0,5,0,0,2,27.3,0,0.1,0,1.1,1,337,H
345.6,0,7.1,0.8,0,0,14.9,4,0,0,0,2.3,666,22.3,16.4,12.6,-3.4,87,670,22.3,51.4,2,53.5,12.6,230,1,15,508,0,3040,0,1,0,1,90,0,0,0,0,0,1,0,5,0,0,2,29.3,0,0.1,0,1,1,338,H
345.6,0,7.1,0.8,0,0,14.9,4,0,0,0,2.3,670,22.3,16.4,12.6,-3.4,87,670,22.3,51.8,2,53.5,12.5,230,1,15,508,0,3040,0,1,0,1,90,0,0,0,0,0,1,0,5,0,0,2,28.6,0,0.1,0,2.7,1,339,H
358.4,0,7.1,0.8,0,0,14.9,4,0,0,0,2.3,667,22.7,16.4,12.8,-3.4,87,670,22.7,51.8,2,53.5,12.8,230,1,15,508,0,3040,0,1,0,1,90,0,0,0,0,0,1,0,5,0,0,2,23.3,0,0.1,0,3.3,1,340,H
345.6,0,7.1,0.8,0,0,14.9,4,0,0,0,2.3,667,22.3,16.4,12.7,-3.4,87,670,22.7,51.8,2,53.5,12.7,230,1,15,508,0,3040,0,1,3.3,1,90,0,0,0,0,3.5,1,0,5,0,0,2,22.6,0,0.1,0,3.2,1,341,H
345.6,0,7.1,0,0,0,14.9,4,0,0,0,2.3,668,22.3,16.4,12.7,-3.4,87,670,22.7,51.8,2,53.5,12.9,230,1,15,508,0,3040,0,1,0,1,90,0,0,0,0,0,1,0,5,0,0,2,22.4,0,0.1,0,3,1,342,H
89.6,0,7.1,0,0,0,14.9,4,0,0,0,2.3,666,22.7,17.2,12.7,-3,87,670,22.7,51.8,2,53.5,13.1,230,1,15,508,0,3040,0,1,0,1,90,0,0,0,0,0,1,0,5,0,0,2,22.2,0,0.1,0,3.2,1,343,H
358.4,0,7.1,0.8,0,0,14.9,4,0,0,0,2.3,668,22.7,16.8,13.3,-3.4,87,670,22.7,52.2,2,53.5,13.4,230,1,15,508,0,3040,0,1,8.8,1,90,0,0,0,0,9,1,0,5,0,0,2,22.2,0,0.1,0,3,1,344,H
358.4,0,7.1,0,0,0,14.9,4,0,0,0,2.3,668,22.7,17.2,13.3,-3.4,87,670,22.7,52.2,2,53.5,13.2,230,1,15,508,0,3040,0,1,0,1,90,0,0,0,0,0,1,0,5,0,0,2,22.2,0,0.1,0,3.3,1,345,H
358.4,0,7.1,0,0,0,14.9,4,0,0,0,2.3,670,22.7,16.8,11.5,-3.8,87,670,22.7,52.5,2,53.5,11.8,230,1,15,508,0,3040,0,1,2.8,1,90,0,0,0,0,3,1,0,5,0,0,2,20.7,0,0.1,0,3.3,1,346,H
780.8,0,25.4,0.8,51,0,24.3,4,0,0,0,2.3,1014,35.5,16,78.9,-1.9,87,700,34.8,69.4,2,59,81.4,230,1,15,508,0,3040,0,1,150.5,1,90,1,0,0,0,156.3,1,0,5,0,1,1,0.9,0,0.1,0,6.5,1,347,H
2214.4,0,96.3,0.8,78,0,77.6,4,0,0,0,2.3,2024,51.6,15.6,79.3,1.1,87,770,51.6,90.6,2,76.2,79.8,230,1,15,508,0,3040,0,1,1345.8,1,90,9.3,8.1,8.5,9,1360.5,1,0,5,9,2.9,1,0.9,-1.5,0,0,-2.5,1,348,H
3392,0,83.6,5.5,81,0,78.8,4,0,0,0,2.3,2868,55.9,16,72.6,8.3,87,870,55.9,89,2.7,78.9,72.6,230,1,15,508,0,3040,0,1,2653.8,1,90,18.4,17.3,17.5,18,2666.3,1,0,5,17,2.5,1,1,0,0,0,-2.7,1,349,H
3443.2,0,38.1,0.8,87,0,35.3,4,0,0,0,2.3,3363,49.6,16.4,91.4,11.3,87,1040,54.7,74.9,3.9,82,91.9,230,1,15,508,0,3040,0,1,3206.5,1,90,25.6,24.4,24.7,25.3,3200.3,1,0,5,24,1.7,1,1,0,0,8,-4.4,1,350,H
3852.8,0,96.3,3.9,100,0,77.3,4,0,0,0,2.3,3089,60.9,16,101.1,9.4,87,1100,60.9,92.5,3.5,80.1,101.7,230,1,15,508,0,3040,0,1,2866.3,2,90,32,30.5,31.1,31.6,2873,1,0,5,30,1.8,1,1.1,0,-0.2,24,-2.8,1,351,H
4108.8,0,70.9,2.3,78,0,64.7,4,0,0,0,2.3,3426,59,16.8,81.4,11.6,87,1230,62.1,85.5,4.3,82.4,96.7,230,1,15,508,0,3040,0,1,3236.8,2,90,38.3,36.7,37.5,37.8,3233,1,0,5,36,1.5,1,1.1,0,0.1,8,0.7,1,352,H
1625.6,0,14.1,7.8,10,0,24.3,4,0,0,0,2.3,2553,26.2,16.8,-1.2,31.1,87,1440,26.6,41.2,2.7,77.7,-2.4,230,1,15,448,0,3040,0,1,2486.3,3,90,41.6,40.2,40.2,41.4,2483,1,0,5,39,0.3,1,1,0,0,4,-4.2,1,353,H
2227.2,0,48.4,11.7,86,0,38.4,4,0,0,0,2.3,2223,47.3,15.2,94.9,8.3,86,1280,46.5,74.1,2.3,77,94.9,230,1,15,386,0,3040,0,1,1973.8,4,90,42.4,41.1,41.5,42,1971,1,0,5,40,0.5,1,1,0,0.1,8,8.5,1,354,H
3494.4,0,97.2,2.3,102,0,82.7,4,0,0,0,2.3,2807,57.8,16,99.7,5.6,85,1120,59,94.5,2.7,78.5,99.3,230,1,15,508,0,3040,0,1,2577.8,3,90,44.9,43.8,44.2,44.4,2586.5,1,0,5,43,0.8,1,1,0,0.2,12,0,1,355,H
1664,0,15.5,5.5,3,0,27.5,4,0,0,0,2.3,2706,29.7,17.2,80.4,28.1,85,1550,28.9,42.4,3.1,78.5,71.3,230,1,15,340,0,3040,0,1,2614.5,3,91,47.3,46.1,46.1,47,2608.8,1,0,5,45,0.2,1,1,0,0,0,-2.7,1,356,H
2457.6,0,39.9,2.3,51,0,42.7,4,0,0,0,2.3,2442,46.1,15.2,10.9,11.6,85,1060,45.7,75.7,2.7,77.3,11,230,1,15,508,0,3040,0,1,2229,4,91,48.8,47.4,47.7,48.4,2230.5,1,0,5,46,0.5,1,1,0,-0.1,4,-0.5,1,357,H
524.8,0,8,8.6,0,0,15.3,4,0,0,0,2.3,1911,11.7,16.4,-1.4,26.3,85,910,9,19.2,0.8,74.2,-25.4,230,1,15,508,0,3040,0,1,1944.5,4,91,49.1,48,48.1,48.8,1938.3,1,0,5,47,-0.2,1,1.1,0,0.1,4,1.2,1,358,H
576,0,9.4,8.6,0,0,16.9,4,0,0,0,2.3,1597,15.6,15.6,-1.5,12.8,85,900,5.5,27.5,0,70.3,-24.3,230,1,15,508,16,3040,0,1,1580.3,5,91,48,46.8,47.2,47.8,1580,0,1,5,46,-0.4,2,3.9,0,0,0,-2.3,1,359,H
550.4,0,9.4,4.7,0,0,16.5,4,0,0,0,2.3,1526,15.6,16,8,9.8,85,900,7,29.4,0,68.8,7.7,230,1,15,508,14.8,3040,0,1,1523.5,5,91,46.5,45.6,45.9,46.1,1523.5,0,2,5,44,-0.4,1,1.9,0,-0.1,0,-0.5,1,360,H
883.2,0,10.8,2.3,20,0,18,4,0,0,0,2.3,1578,27,15.2,-12.8,11.3,85,900,26.6,44.3,1.6,69.9,-13.5,230,1,15,508,0,3040,0,1,1514.3,5,91,46.3,44.6,45.4,45.9,1514.8,0,1,5,44,-0.1,2,1.3,0,-0.4,12,-10.4,1,361,H
294.4,0,6.1,2.3,0,0,14.1,4,0,0,0,2.3,1312,9,16.4,-13.9,7.1,85,900,9,19.2,1.6,65.2,-13.7,230,1,15,508,0,3040,0,1,1457,5,91,44.3,43.2,43.3,44.1,1456.3,0,1,5,42,-1,2,9.7,0,0.1,20,1.2,1,362,H
332.8,0,7.1,3.9,0,0,14.9,4,0,0,0,2.3,1260,11.3,16.4,-10,7.1,85,890,11.3,22,2.3,64.5,-9.6,230,1,15,508,0,3040,0,1,1287.8,5,91,39.1,38.1,38.2,38.9,1286.5,1,0,5,37,-1.8,2,18.4,0,0.1,0,3.8,1,363,H
